"","ID","NP.1","NP.2","NP.3","NP.5","NS.3","NS.6","NP.4","NP.6","NS.1","NS.2","NS.4","NS.5","logFC","logCPM","PValue","FDR"
"4866","GB53029",92,36,145,178,199,197,217,287,386,283,346,255,-0.231424196165797,4.64344213963454,0.291036854300793,0.50808838415233
"4867","GB42077",208,57,250,267,260,389,300,344,453,487,721,361,-0.257339165400805,5.30297045642645,0.291365623514027,0.508167705572415
"4868","GB45251",114,80,290,320,240,340,309,286,581,516,547,361,-0.238474234767812,5.2552867716907,0.291421088634813,0.508167705572415
"4869","GB45366",25,10,35,21,32,39,37,37,26,33,47,25,0.339306921227922,2.02455570639931,0.29135327574687,0.508167705572415
"4870","GB47419",14,7,14,26,20,19,29,37,65,46,46,52,-0.296601253324309,1.90841160013893,0.29125755140596,0.508167705572415
"4871","GB49688",3762,4335,5733,4889,8530,5569,10842,7124,8308,9521,8261,5883,0.362183980848489,9.80467466107702,0.291198585913381,0.508167705572415
"4872","GB49868",19,26,30,30,30,29,32,45,52,57,49,31,0.305669714163119,2.23565299274112,0.291441207951596,0.508167705572415
"4873","GB44914",55,46,75,134,92,97,118,173,179,118,133,162,0.250835022776338,3.81357959398451,0.291904880062406,0.508754055479333
"4874","GB49289",31,32,37,76,47,42,43,117,268,81,179,117,-0.348811389847672,3.31694020198641,0.291957153674132,0.508754055479333
"4875","GB50138",25,34,41,43,32,39,44,46,65,60,71,65,0.283573768842969,2.61176131819705,0.291911789456244,0.508754055479333
"4876","GB40110",32,14,16,25,22,12,20,37,46,29,25,57,0.375621598886812,1.89152108146996,0.292144124691546,0.508766777214983
"4877","GB40769",1784,353,2810,4024,2480,5002,1176,3351,4022,3608,7681,4040,-0.39678527861094,8.57597222639786,0.292093272929129,0.508766777214983
"4878","GB54533",532,340,608,727,902,826,940,933,1728,1245,1868,1675,-0.285883478542368,6.90164573311233,0.292085517926647,0.508766777214983
"4879","GB44678",115,44,140,186,184,213,232,260,364,317,423,258,-0.223197801715937,4.71269069577438,0.292367070019894,0.50881287324778
"4880","GB49219",274,3,3,219,7,246,371,128,8,297,78,162,0.9002966414319,4.29067881509209,0.29227751854632,0.50881287324778
"4881","GB52977",197,163,424,397,347,393,396,397,541,475,456,462,0.229189799735848,5.59033522422518,0.292324079027581,0.50881287324778
"4882","GB53030",46,62,68,87,70,68,63,138,177,73,78,163,0.32315901386064,3.5314063019747,0.292410176244339,0.50881287324778
"4883","GB52704",245,122,427,508,387,539,528,567,1028,811,910,755,-0.23934112113608,6.01847845527102,0.29257385503081,0.508993425862529
"4884","GB45358",27,24,39,49,41,34,47,50,72,61,58,55,0.263507950407036,2.57263424217016,0.29266996597671,0.509056380215427
"4885","GB54112",337,176,641,717,447,683,749,883,731,805,1043,708,0.265284324688971,6.30240800126065,0.293600531635139,0.510570422976563
"4886","GB52656",250,109,286,1229,419,831,691,823,1928,795,1316,1134,-0.350322331407702,6.46767607664993,0.29402992907907,0.511133855143492
"4887","GB53506",587,690,662,836,822,1152,1135,1569,1401,1002,1193,1684,0.324266243113634,7.0726535399618,0.294044867579311,0.511133855143492
"4888","GB47832",390,229,730,748,410,771,549,634,797,923,807,674,0.262223933678941,6.30181221336364,0.29412280551008,0.511164736662875
"4889","GB40008",930,492,692,1210,1370,1362,2042,2119,4503,1995,3132,2608,-0.305101043837184,7.71097387108835,0.294528426128388,0.511735709858382
"4890","GB43738",754,231,304,1255,414,978,1171,753,1073,537,1227,1304,0.368181806442335,6.66570415085009,0.29457182121336,0.511735709858382
"4891","GB43219",154,81,202,252,196,229,208,317,302,271,361,286,0.216005251923366,4.86567493654507,0.294742532770528,0.51182293865201
"4892","GB54121",80,56,69,72,62,199,132,134,188,217,239,237,-0.310235599935537,4.06260923572985,0.294721510862893,0.51182293865201
"4893","GB55557",188,209,235,336,300,342,425,386,521,478,494,363,0.246807823924793,5.48201166473,0.294847355331442,0.511900323633885
"4894","GB40839",21,13,25,33,55,29,60,44,73,74,65,80,-0.31106263563665,2.53475288401592,0.295116156912073,0.512182459697514
"4895","GB44130",46,12,50,59,69,70,96,74,76,51,48,69,0.345068141824081,2.94088398598195,0.29513044617061,0.512182459697514
"4896","GB42215",59,12,43,69,103,80,95,94,139,80,136,154,-0.304004695345175,3.39863301797917,0.295442172733265,0.512200256605935
"4897","GB43230",145,38,80,155,91,105,127,191,248,86,204,245,0.313712600335722,4.12499249818224,0.29524853091177,0.512200256605935
"4898","GB50627",305,63,342,642,267,1551,324,679,674,718,1072,232,-0.426460320996602,6.04860614349605,0.295363582189692,0.512200256605935
"4899","GB52043",24,25,42,37,29,39,46,58,81,62,64,46,0.267878907647391,2.54334974666946,0.295266189206317,0.512200256605935
"4900","GB52529",932,443,1403,1539,1360,1636,1473,1711,1586,1530,1785,1430,0.283452368280617,7.44640020287871,0.295431512101939,0.512200256605935
"4901","GB41823",33,20,39,76,78,42,92,83,112,64,60,46,0.334201737772104,2.96055170655603,0.295519472821616,0.512229733038079
"4902","GB40759",2464,1301,3238,5557,4265,5311,4326,7324,12244,7201,8309,8664,-0.302355419539696,9.36018561094862,0.295670746845365,0.512282886896059
"4903","GB49166",68,18,15,38,36,102,72,80,84,86,297,81,-0.437134588949912,3.228183369777,0.295651789237141,0.512282886896059
"4904","GB45739",306,139,451,606,366,503,513,562,590,514,742,668,0.239645199077646,5.91006449503971,0.295813569860241,0.512425831150642
"4905","GB41363",662,295,920,1125,720,1212,988,1067,1152,1255,1213,898,0.279012760357192,6.88769356077775,0.295900732929225,0.512472319313713
"4906","GB50930",58,68,67,72,71,122,166,196,218,258,257,353,-0.292998279052253,4.19929662526265,0.295976939067053,0.512499816016023
"4907","GB55587",190,118,319,737,266,377,482,586,1126,774,1181,930,-0.274817299448818,6.01148266417769,0.296154764717783,0.512703225245071
"4908","GB55916",33,26,73,91,76,85,91,88,201,140,123,129,-0.251287457740722,3.49588838067263,0.296585526330997,0.51334434518782
"4909","GB53615",259,114,430,559,380,460,492,508,576,545,667,407,0.240127790530417,5.76566958131924,0.296787439176851,0.513589182278947
"4910","GB48454",2235,2509,2146,2996,2951,3129,3077,4335,5495,3196,4344,5069,0.33422360626641,8.79576346757577,0.296867747220103,0.513623525994863
"4911","GB51251",251,164,316,424,345,444,464,618,658,439,636,474,0.227908619779134,5.7251805580089,0.297146879234727,0.514001779494809
"4912","GB44651",45,31,77,142,117,90,106,80,139,80,59,88,0.300366249371122,3.49035257506076,0.297306710716658,0.514113994893883
"4913","GB44780",53,24,112,136,77,132,97,162,202,198,296,179,-0.253926456395774,3.97837252001826,0.297332790690247,0.514113994893883
"4914","GB52155",8,12,26,32,25,13,67,43,26,15,55,76,0.434082044062485,2.05652370905268,0.297482568124527,0.514268297968632
"4915","GB44081",78,67,170,177,132,159,212,259,439,351,333,395,-0.226621904899749,4.71725062751878,0.297749977737078,0.51458958455269
"4916","GB55770",83,69,151,212,137,193,163,224,374,334,379,292,-0.226320863407578,4.65057335113401,0.297789570060156,0.51458958455269
"4917","GB43149",25,12,50,70,52,56,55,65,102,116,96,88,-0.262124582435395,2.95055946245946,0.298329770217282,0.515418222085786
"4918","GB54654",42,46,97,130,94,99,90,184,166,126,147,125,0.254426045668467,3.77513284168769,0.29883064461386,0.516178594142892
"4919","GB42367",90,62,201,256,167,270,242,230,276,235,250,163,0.245290975011459,4.63955665962192,0.299111306991641,0.516453364409348
"4920","GB51721",20,15,33,34,27,40,36,46,112,66,88,47,-0.305457010457889,2.47387101589363,0.29909596090905,0.516453364409348
"4921","GB41182",43,38,321,420,267,177,32,214,959,85,206,723,-0.568428190718461,4.99740207695008,0.299439208356415,0.516736706199647
"4922","GB48768",257,32,100,262,143,382,213,335,279,456,979,305,-0.38490054834103,5.12939207063836,0.299439510265461,0.516736706199647
"4923","GB52825",17,6,20,36,30,26,35,37,39,25,33,25,0.339611309793262,1.82799616821969,0.299457893422114,0.516736706199647
"4924","GB48944",42,34,76,131,74,89,92,100,154,94,135,82,0.249091504457253,3.49479958785929,0.299555437198448,0.51680004853794
"4925","GB41703",500,506,509,553,713,705,2156,1270,1036,1288,1513,1614,0.351695232582611,6.97383336903652,0.299736019506468,0.516916240426479
"4926","GB52628",300,282,475,474,498,567,670,650,1509,1052,1214,1030,-0.268951168844847,6.38993278361768,0.299744485031293,0.516916240426479
"4927","GB49165",266,192,387,533,347,538,536,668,664,579,789,547,0.231007410515066,5.92921039561208,0.300515177430089,0.518034990314246
"4928","GB53235",34,23,52,105,50,75,89,88,93,71,126,85,0.268149958391702,3.17647426233066,0.300501018503547,0.518034990314246
"4929","GB53846",72,58,95,103,82,94,145,157,180,125,175,218,0.247240924618097,3.9464155894798,0.300647247457193,0.518157510072805
"4930","GB51088",358,145,417,537,246,561,359,444,536,608,532,600,0.250794104649066,5.78591147959433,0.301148850261611,0.518916730826042
"4931","GB50216",58,44,81,98,78,97,83,107,129,105,120,121,0.22868475920635,3.56122410238031,0.301969363897585,0.519803393375884
"4932","GB54813",18,13,34,39,18,22,52,55,68,64,67,39,0.290390484841089,2.31037510883343,0.301799368339261,0.519803393375884
"4933","GB54845",15,14,37,49,35,42,58,36,94,88,94,57,-0.289891922440165,2.60679371844863,0.301847342033063,0.519803393375884
"4934","GB55163",163,100,400,463,340,400,406,423,680,707,857,609,-0.241454461206141,5.72135795670897,0.30191208951891,0.519803393375884
"4935","GB55545",90,32,33,62,21,94,137,126,79,76,176,169,0.391244776314844,3.48906608686269,0.301908202370891,0.519803393375884
"4936","GB53012",598,1377,345,462,768,540,1037,1543,2062,844,1101,2489,0.499863341708075,7.21050283480954,0.302204466525503,0.52010270322815
"4937","GB45148",1100,587,1426,1518,1409,1748,1609,2320,1640,1928,1994,2057,0.288122886770296,7.64527598432381,0.302534694025321,0.520369996736942
"4938","GB46648",66,21,90,107,95,91,78,89,104,79,129,80,0.262140622088172,3.43819780963423,0.302463882692412,0.520369996736942
"4939","GB53975",161,205,250,637,308,355,247,455,589,447,565,386,0.260551973470086,5.56097898477316,0.302543544895086,0.520369996736942
"4940","GB46333",144,46,278,359,199,285,483,483,417,389,569,302,0.276916646487811,5.24836760376341,0.30287768951089,0.520663733667344
"4941","GB53261",30,11,30,53,22,93,42,189,35,57,121,15,0.499856217398015,2.80059618010956,0.302898195619071,0.520663733667344
"4942","GB55278",319,142,445,586,461,456,549,635,688,575,756,549,0.235229967454624,5.95797450906927,0.302808718721214,0.520663733667344
"4943","GB44005",74,85,179,249,219,227,289,255,511,350,465,320,-0.230256150547051,4.94855655821473,0.303189112850227,0.520783461563201
"4944","GB46598",114,80,182,235,208,209,187,260,331,221,254,191,0.217320848340535,4.67309854436695,0.303161818592497,0.520783461563201
"4945","GB49329",38,22,58,73,37,101,36,78,122,101,168,93,-0.304687720260729,3.18292518080138,0.303213066614666,0.520783461563201
"4946","GB50951",39,30,91,92,78,106,107,107,178,200,179,130,-0.244692747220767,3.70286689073179,0.303158578353899,0.520783461563201
"4947","GB40022",151,58,168,189,129,311,116,150,106,149,278,118,0.276644433138962,4.38151760485509,0.303409390616089,0.521015317017116
"4948","GB40429",435,359,859,1704,803,938,924,1181,1596,1167,1456,944,0.285627879908966,6.95080302985459,0.303505212655274,0.521057807761298
"4949","GB51213",53,46,45,91,57,55,65,98,122,103,127,101,0.264361096983691,3.33234160518152,0.303556808782891,0.521057807761298
"4950","GB46543",90,118,110,165,169,122,276,234,313,168,224,346,0.29175773945016,4.60099271148631,0.303648998766273,0.521110756468584
"4951","GB46743",297,126,435,524,387,529,596,650,511,591,847,473,0.250370951600904,5.90413669341514,0.303936224457487,0.521498328977247
"4952","GB48371",55,39,58,71,69,77,59,86,106,92,85,81,0.243532975895551,3.24162424281036,0.304026023328913,0.521547065464281
"4953","GB45809",15,12,21,28,57,40,23,33,69,19,28,45,-0.368856413883911,2.06871428339762,0.304445742231032,0.522161635423504
"4954","GB43942",277,105,409,483,275,420,375,539,596,542,578,490,0.234678068494063,5.67050125925138,0.304659107182867,0.522211282388712
"4955","GB44894",416,196,520,1148,515,876,614,1001,1123,817,880,592,0.279736173838019,6.44377226602338,0.304561100652512,0.522211282388712
"4956","GB55491",165,127,375,415,318,542,430,516,731,779,744,573,-0.232875358922085,5.77833190163226,0.30464798471892,0.522211282388712
"4957","GB49708",20,3,7,7,131,59,668,22,97,69,37,91,0.809647813938037,3.62520069661112,0.304873253410052,0.522286450701394
"4958","GB52080",191,103,284,400,240,419,317,396,409,327,481,364,0.21761063963513,5.31993001870691,0.304887405418271,0.522286450701394
"4959","GB52819",242,125,344,396,192,409,253,455,407,433,505,532,0.240424156586486,5.45161156055918,0.304827281911083,0.522286450701394
"4960","GB49154",100,55,178,234,100,238,305,201,208,248,353,234,0.263769907716056,4.61414310439112,0.305236175871999,0.522567777918709
"4961","GB52631",166,132,257,322,213,278,210,291,411,272,351,434,0.218519695421249,5.1151207651495,0.305232124591906,0.522567777918709
"4962","GB53136",70,37,115,115,98,150,128,163,162,118,166,122,0.236037894492515,3.89158995478139,0.305208859671051,0.522567777918709
"4963","GB55572",505,385,883,1543,828,838,898,1023,1520,1139,1426,1121,0.273673779789631,6.93878201015156,0.30535526014815,0.522666317743005
"4964","GB44112",158413,105412,303789,333615,224512,286756,148307,188871,277864,477568,34082,29371,0.52145450355466,14.805427442762,0.30566704178871,0.523094585011097
"4965","GB45565",168,55,1321,1225,206,1785,4110,2679,848,2614,1590,1313,0.568281390538018,7.38401427468704,0.305897497237713,0.523168727953818
"4966","GB48005",40,99,89,95,183,120,41,279,705,253,101,178,-0.466956869355175,4.39061571847158,0.305795161278654,0.523168727953818
"4967","GB55090",45,7,31,62,55,79,35,86,92,79,124,74,-0.315088113430817,2.92488256380128,0.305884787275438,0.523168727953818
"4968","GB55556",36,31,36,58,93,72,151,84,166,136,150,138,-0.285307917596846,3.49793328766001,0.305956708708013,0.523168727953818
"4969","GB41340",55,33,100,109,69,94,68,75,117,105,115,105,0.234005217281873,3.45840618128787,0.306529198598668,0.523865265986235
"4970","GB45008",145,101,238,386,205,351,279,313,393,324,432,258,0.215680403668271,5.11826977542129,0.306461150092116,0.523865265986235
"4971","GB51774",23,52,41,83,62,87,30,219,320,73,145,297,-0.43018205998338,3.74177745513852,0.306549056764871,0.523865265986235
"4972","GB42735",17,4,27,12,34,21,62,28,75,70,40,55,-0.352894460564934,2.15645717905758,0.306785922660058,0.524164604383988
"4973","GB52681",98,11,97,107,146,152,130,115,204,211,209,127,-0.312004068170873,3.9908717255673,0.306881709131568,0.52422282708077
"4974","GB43112",20202,9086,21130,16734,68280,15332,78492,31646,95139,66407,43577,67806,-0.431610163928487,12.3290137677201,0.307465667829242,0.524692818041264
"4975","GB44867",20,18,41,55,35,35,60,73,92,58,61,65,0.269385526275143,2.64382098110124,0.307437151299594,0.524692818041264
"4976","GB50397",226,401,230,289,365,425,612,495,593,598,594,653,0.327301473621976,5.89421173990779,0.307234492280241,0.524692818041264
"4977","GB52033",153,56,162,200,168,431,137,210,222,389,468,132,-0.314124492204254,4.77226661742553,0.30735018343404,0.524692818041264
"4978","GB54508",506,287,1129,1742,1057,1613,1194,1290,2997,2472,2580,1083,-0.318479551446656,7.39250866670397,0.307297233010472,0.524692818041264
"4979","GB51428",3,30,29,43,11,14,10,57,97,24,24,50,0.515703553834999,2.05188450702004,0.307785885333444,0.525133781061982
"4980","GB55947",22,18,27,42,39,29,46,33,48,46,52,33,0.283916665218742,2.24186015581135,0.308239842696139,0.52580270355496
"4981","GB42246",48,77,54,46,72,127,81,109,196,194,210,185,-0.351238428832306,3.82037726549863,0.308418422930361,0.525896126614496
"4982","GB48596",41,15,77,106,61,105,72,92,197,136,156,99,-0.262364795481754,3.47456961259257,0.308402503154703,0.525896126614496
"4983","GB55112",102,63,162,151,125,135,177,163,262,182,224,224,0.220090189831555,4.3370276533279,0.308482855320318,0.525900432660265
"4984","GB41345",359,180,569,632,579,818,670,826,1239,1154,1358,885,-0.25331375659032,6.47226730371102,0.308702176071021,0.526061307137592
"4985","GB43128",244,143,247,327,220,272,317,434,494,377,556,529,0.226170035658208,5.39839630269037,0.308762999103947,0.526061307137592
"4986","GB45123",14,11,38,29,30,61,64,87,85,61,161,59,-0.295388020534205,2.72857454336068,0.308713677557918,0.526061307137592
"4987","GB41626",18,18,40,59,54,25,42,55,60,43,67,39,0.307816054746756,2.46447193165033,0.309125864335065,0.526573935738196
"4988","GB42319",26,72,127,125,119,158,136,375,409,169,500,329,-0.31847522830092,4.54313772604474,0.309374077112184,0.526891095643145
"4989","GB46025",20,12,14,40,30,42,42,36,33,13,52,24,0.362395553927807,1.96980184841852,0.309508201894377,0.527013865522696
"4990","GB53236",81,44,126,177,102,135,146,175,214,166,219,177,0.216144228874545,4.1475868897014,0.309767901636626,0.527350365611851
"4991","GB45651",424,334,318,415,573,408,848,872,890,702,809,923,0.29793028785365,6.28697418794469,0.309845577963359,0.527376915407481
"4992","GB47594",266,146,333,437,317,413,426,524,501,510,574,564,0.219887447370527,5.67302890835137,0.310561347722378,0.52848931268061
"4993","GB41376",236,286,282,292,1076,328,761,666,1440,1083,614,629,-0.377331865533552,6.26961415865973,0.310629654693448,0.5284996828802
"4994","GB54145",19,25,43,42,30,72,139,100,130,130,225,124,-0.278646924271505,3.33143167814503,0.310832235518846,0.52873845429167
"4995","GB40207",52,31,113,132,96,119,105,95,152,107,131,77,0.249500345578828,3.65259923978698,0.311099994163638,0.529087978062084
"4996","GB43555",11,12,16,18,12,25,21,34,49,46,65,41,-0.348309824723338,1.82405287465673,0.311501417538275,0.529664640109617
"4997","GB49593",68,40,89,167,62,107,79,156,205,155,151,130,0.247989986434271,3.82458581612422,0.311807802033919,0.529867429141456
"4998","GB52659",31,26,73,81,116,94,94,119,140,110,190,107,-0.253308704369871,3.54351937937342,0.311765953847292,0.529867429141456
"4999","GB54808",64,42,106,171,124,131,312,290,212,221,269,241,0.256793679749332,4.40624797021878,0.311717540300833,0.529867429141456
"5000","GB53939",55,28,83,93,64,83,79,104,133,105,127,90,0.228885716793841,3.42222591611388,0.312011911075949,0.530108236918037
"5001","GB42656",11,10,16,31,14,21,24,39,94,30,50,63,-0.334004318542845,1.98022585652029,0.312075629233978,0.530110471974134
"5002","GB41525",206,90,390,487,357,404,479,414,513,462,484,371,0.241145605643279,5.55730695523415,0.312471385063592,0.530146677874018
"5003","GB42704",64,23,66,106,124,98,58,100,296,85,77,146,-0.329804270520938,3.62737431602495,0.312380571182768,0.530146677874018
"5004","GB43216",440,199,409,562,951,729,1022,816,1380,1122,1194,1003,-0.280286337083074,6.58435213082215,0.31242081648435,0.530146677874018
"5005","GB45826",11,9,28,28,17,35,24,27,52,42,75,38,-0.317726722705462,1.96191129756116,0.312416663740413,0.530146677874018
"5006","GB47770",10,11,15,17,25,30,36,39,55,45,45,46,-0.299114161003657,1.93621880135648,0.312379275059875,0.530146677874018
"5007","GB54052",59,45,107,128,131,89,88,141,323,190,196,181,-0.259180367987816,4.03252855239435,0.312229491522799,0.530146677874018
"5008","GB44824",341,91,338,239,236,172,503,378,819,957,488,1410,-0.354685831995232,5.82095340841243,0.312768717751206,0.530545179172623
"5009","GB46970",65,27,80,107,96,99,105,101,118,98,126,91,0.244383419667117,3.54179237405467,0.31296569344076,0.530677604698306
"5010","GB50265",14562,3058,11096,15897,14656,16498,20254,12703,9452,13526,27684,9972,0.37106650917875,10.7953960984668,0.313034193895611,0.530677604698306
"5011","GB54601",217,136,516,467,508,593,1399,720,806,747,683,607,0.312320216610926,6.19371593976549,0.31297600600298,0.530677604698306
"5012","GB44193",78,45,143,156,148,168,225,241,333,345,369,225,-0.21209662663958,4.55693032004481,0.313241891612759,0.530923756833677
"5013","GB41777",857,355,896,2211,1031,3275,302,2312,4385,1338,1472,2637,-0.434065352456391,7.64408031089189,0.313369183398675,0.531033555350438
"5014","GB43180",143,117,695,549,561,780,894,578,1033,1245,1125,683,-0.316233622213859,6.31111434105903,0.313683687795539,0.53146049617533
"5015","GB46963",213,69,304,401,263,342,331,403,407,400,509,294,0.235535554321711,5.3050041556942,0.313908557429299,0.53165768247916
"5016","GB48573",279,123,543,591,884,1060,1033,434,642,810,1650,505,-0.354492085898196,6.39015112981111,0.313925242532721,0.53165768247916
"5017","GB54568",73,106,131,156,156,202,183,238,341,299,419,359,-0.251280741128539,4.70638361913673,0.314000097841749,0.531678459470931
"5018","GB46786",60,45,78,141,114,130,127,180,330,187,243,169,-0.226974864888081,4.1139032772479,0.314173100246623,0.531865381944015
"5019","GB45126",275,352,446,520,534,489,621,574,800,763,759,576,0.258684491322312,6.14667535458341,0.314326016153,0.531969494268552
"5020","GB50474",132,42,284,252,129,256,272,342,437,556,594,500,-0.257388026727161,5.14005350313391,0.314359842404724,0.531969494268552
"5021","GB48172",131,87,391,223,237,335,268,356,677,431,681,442,-0.247271950975467,5.34203771440237,0.314611027272177,0.532288523536575
"5022","GB55419",76,51,142,184,139,170,195,199,218,206,193,166,0.22637334660601,4.30303665541048,0.315016542841015,0.532868484953091
"5023","GB44943",88,75,127,147,160,171,136,217,343,265,336,251,-0.228575333777638,4.50933236874567,0.315237621095091,0.533136291300577
"5024","GB40239",70,40,153,162,108,166,142,161,174,165,184,151,0.228289687367386,4.09878293781691,0.315640343771733,0.533498750565235
"5025","GB53524",22,0,29,37,21,47,24,47,93,64,55,35,-0.383307199585538,2.21164772486677,0.315638442811025,0.533498750565235
"5026","GB55599",169,134,200,635,165,248,233,283,737,263,530,348,0.291688808534364,5.2855647031457,0.315567410708105,0.533498750565235
"5027","GB52429",682,98,647,465,1134,384,1133,549,1459,1366,1146,1878,-0.394144065931288,6.73260268933527,0.315804732626418,0.533670420461791
"5028","GB40284",75,24,768,407,36,1694,1074,1252,805,1452,1992,1389,-0.601042875044425,6.58858162732765,0.316059895957861,0.533995389053705
"5029","GB52010",78,64,140,101,147,214,183,248,286,303,348,217,-0.23556245541095,4.50656445568604,0.316322202976537,0.534332295542987
"5030","GB45457",376,229,538,900,620,466,548,703,961,797,751,745,0.249510663164878,6.28619316072112,0.316419300326252,0.53439005094861
"5031","GB43717",58,27,42,64,46,122,137,131,73,83,109,120,0.317600678148038,3.38846870175509,0.316592440949889,0.53446994949708
"5032","GB53310",183,156,233,224,404,305,200,263,698,249,606,416,-0.280085357525722,5.31742105210658,0.316580777251457,0.53446994949708
"5033","GB55888",191,253,201,192,339,441,421,482,739,633,801,810,-0.294610417729597,5.76865626618111,0.316733556515867,0.534601939718317
"5034","GB41844",29,22,51,93,72,72,108,82,153,127,158,121,-0.237940295152047,3.3952514767036,0.317398038867109,0.535617071945985
"5035","GB48881",959,256,1030,602,443,1570,702,1030,863,1961,2987,2598,-0.394820765492959,7.17240251253655,0.317475234852803,0.535640937452743
"5036","GB52978",283,151,424,596,396,386,536,601,775,694,725,482,0.229644210733104,5.91557672063182,0.317588086731283,0.535724939789963
"5037","GB45024",581,270,907,1204,756,1001,907,1142,1018,1290,1311,970,0.266570853605628,6.85109839393869,0.317797774605325,0.535871990596778
"5038","GB51968",60,28,89,116,77,118,89,137,181,175,234,180,-0.226986525103307,3.84223677195269,0.317801423028436,0.535871990596778
"5039","GB44715",61,8,49,39,75,45,70,125,62,64,89,60,0.369236649541345,2.96944842261512,0.318025086393917,0.53614270865575
"5040","GB55330",185,28,154,238,109,262,445,213,267,766,538,545,-0.342063867110156,5.13227711166602,0.318170367382399,0.536281204546325
"5041","GB41203",4259,2409,4127,5883,8448,5423,10219,10446,13361,18120,12492,13697,-0.309590471608951,10.0234863035887,0.318258129964538,0.53632271653417
"5042","GB47045",163,120,228,328,307,260,415,402,465,338,465,368,0.217222759585668,5.28789455528212,0.318664433587727,0.536900905063018
"5043","GB40137",2358,622,10680,11918,4764,15192,35826,35734,14036,13469,25499,19084,0.46614843823273,10.7459856269855,0.319109110224317,0.536941234366444
"5044","GB40818",27,20,24,63,21,16,40,40,99,43,62,57,0.320910848586103,2.40025212935983,0.319013266642239,0.536941234366444
"5045","GB44363",203,182,233,849,288,325,347,500,927,458,645,445,0.280026132578924,5.73787432333274,0.318881664150117,0.536941234366444
"5046","GB45817",11,14,16,30,56,38,34,38,34,47,46,43,-0.326846913704011,2.12325808893891,0.318920286424317,0.536941234366444
"5047","GB47545",111,51,321,453,882,106,44,205,520,323,187,169,-0.475179679932703,5.15795028350555,0.318984007536601,0.536941234366444
"5048","GB48301",251,92,298,346,247,250,440,532,651,541,964,1138,-0.261910949274226,5.74308271845563,0.3191308172238,0.536941234366444
"5049","GB53732",520,46,617,588,168,1773,95,388,164,864,2468,263,-0.609768053618833,6.25031195004588,0.319125508472056,0.536941234366444
"5050","GB42519",44,44,74,94,89,134,109,84,166,117,200,169,-0.255239601591906,3.72817201209403,0.319376497591061,0.537141822814505
"5051","GB50091",125,213,184,137,330,155,380,236,714,591,806,450,-0.344324249145862,5.4053097508584,0.319326259151488,0.537141822814505
"5052","GB44735",56,35,88,78,96,93,86,132,205,165,166,175,-0.235990669750307,3.7606158367282,0.31980351740599,0.537569915373999
"5053","GB50763",120,53,181,314,165,263,270,307,471,387,467,473,-0.216017709064081,5.03197486056963,0.319820877257233,0.537569915373999
"5054","GB52353",98,86,125,102,155,108,193,161,252,187,222,162,0.2499583978359,4.28630324574098,0.31971477638854,0.537569915373999
"5055","GB55755",42,35,50,38,49,68,76,87,133,125,149,159,-0.288676194798788,3.32221549675317,0.320038181216396,0.537828753597089
"5056","GB40336",542,129,1200,773,491,1765,2541,2482,1538,3429,3709,3319,-0.372299832972584,7.61433956308051,0.320205859770681,0.537897721722747
"5057","GB53632",51,74,38,50,302,93,478,94,544,176,177,405,-0.483528993887159,4.59048509016028,0.320182296962489,0.537897721722747
"5058","GB44327",116,62,179,186,150,171,217,232,280,235,289,235,0.207108722843923,4.57138552415094,0.320409846967012,0.538133975876783
"5059","GB48698",20,20,77,94,55,60,13,106,248,71,81,182,-0.413978487805985,3.27811629415567,0.320488870410613,0.538160299295939
"5060","GB52918",200,122,292,507,322,273,323,502,619,400,554,433,0.222077273000032,5.5023468740602,0.320596971833085,0.538235429984597
"5061","GB53538",48,27,87,105,79,140,94,129,155,161,213,141,-0.228638371382771,3.75034452398851,0.320779723293927,0.538435832717232
"5062","GB54665",20,2,24,30,29,46,35,39,46,44,75,39,-0.302848844624422,2.11262194639609,0.320923666092803,0.538571027945152
"5063","GB46245",108,75,134,177,140,164,206,202,260,208,264,229,0.204929145446289,4.4718813813199,0.321046083410073,0.538670053045343
"5064","GB40287",304,192,389,555,383,623,364,524,853,802,1163,784,-0.24383715983566,6.07642062249946,0.321352612946331,0.538678121784658
"5065","GB43175",382,176,665,617,724,906,883,702,1236,1429,996,1015,-0.269489814140297,6.56914998467234,0.321378932917968,0.538678121784658
"5066","GB48230",135,87,194,214,178,215,241,321,281,280,317,347,0.210869568408968,4.83801173450313,0.321135951878357,0.538678121784658
"5067","GB50451",8,5,28,29,7,35,27,17,68,37,50,43,-0.367181552362637,1.81705227667371,0.321460337258535,0.538678121784658
"5068","GB50744",30,44,45,91,72,57,71,76,125,66,85,77,0.271717840889283,3.15659508210801,0.321212780969281,0.538678121784658
"5069","GB51095",122,144,197,392,233,250,312,306,387,276,522,371,0.228850727228271,5.15873180128955,0.321494770741403,0.538678121784658
"5070","GB55615",1370,684,1855,3370,1406,2665,2561,2373,2765,2171,2215,3901,0.302026211627587,8.11669251105255,0.321457458966272,0.538678121784658
"5071","GB41900",174,134,228,285,321,272,384,534,1063,435,705,549,-0.236076304632863,5.58171256181271,0.321699591654172,0.538702549004966
"5072","GB42334",75,170,92,87,157,114,343,263,230,240,382,299,0.355789081144854,4.69087504513818,0.321626455831106,0.538702549004966
"5073","GB44934",63,33,138,194,167,186,181,234,337,254,329,189,-0.227309624857254,4.45401587069175,0.321645419767778,0.538702549004966
