"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","logCPM","PValue","FDR"
"5132","GB46892",60,38,77,52,24,55,32,19,45,74,42,62,0.14927694952488,2.82523736112714,0.556774534614989,0.910631105221364
"5133","GB48336",302,304,399,297,199,207,132,163,168,213,261,229,-0.157080608302176,5.16443626094254,0.556909042369223,0.910631105221364
"5134","GB48692",840,612,1427,892,482,1006,465,265,989,951,891,1320,0.165332268298062,6.88548420098838,0.557133307493431,0.910686154360124
"5135","GB40441",94,48,117,63,37,74,48,23,90,91,68,62,0.155044161508952,3.30426430913633,0.557570868271449,0.91077042910514
"5136","GB43127",146,91,213,137,71,109,66,49,135,128,136,152,0.129610271223624,4.09989438693652,0.557618978162799,0.91077042910514
"5137","GB53314",1117,903,2796,1775,697,2367,938,328,1171,1420,728,2274,-0.198455818080356,7.55207258431927,0.557434534990292,0.91077042910514
"5138","GB54343",608,470,747,622,403,807,252,288,564,912,395,1160,0.173261954384456,6.42574669617597,0.557379246083884,0.91077042910514
"5139","GB49537",912,659,908,698,470,478,526,307,558,592,1050,621,0.172315024991993,6.58757496254433,0.557747255972091,0.910802679921733
"5140","GB41142",173,126,289,171,99,193,91,66,191,203,163,211,0.126338764859298,4.55659824910837,0.558868449668175,0.91086114383673
"5141","GB42887",974,601,1067,878,564,884,597,299,888,1155,694,979,0.159132734607468,6.84730699226969,0.558645586947786,0.91086114383673
"5142","GB44573",552,462,880,519,268,562,337,129,357,538,353,680,-0.144515637581715,6.03175343613141,0.558531126007231,0.91086114383673
"5143","GB45145",548,347,613,465,292,273,188,97,380,352,470,427,-0.148404126862253,5.71093657973988,0.558607959035181,0.91086114383673
"5144","GB46426",215,154,221,225,114,344,68,81,133,293,139,267,-0.159367415735077,4.74366097319801,0.558465790869996,0.91086114383673
"5145","GB47142",286,245,579,313,151,605,56,76,394,317,384,387,-0.197066779630971,5.43361116347725,0.5588482240599,0.91086114383673
"5146","GB47452",53,38,294,162,49,123,22,12,87,40,61,277,-0.272022111891259,3.72113403273677,0.55835507265382,0.91086114383673
"5147","GB53067",113,88,297,154,47,165,47,36,132,150,85,162,-0.161277961998077,4.06151512131259,0.558358768349769,0.91086114383673
"5148","GB54573",735,542,1302,783,458,1016,426,277,874,1061,699,1154,0.16287592159113,6.76983025670037,0.558770159344239,0.91086114383673
"5149","GB54717",276,146,425,292,128,255,158,115,235,270,200,298,0.125264534492295,5.06205229810064,0.55860571569005,0.91086114383673
"5150","GB41247",336,258,171,170,148,80,103,118,112,126,192,113,-0.210055260190825,4.63907133098511,0.559317176004368,0.910884871148584
"5151","GB42141",891,635,2505,1201,538,1634,627,194,1066,1363,464,1568,-0.202840756131922,7.13844242477307,0.559022382527959,0.910884871148584
"5152","GB49956",508,320,741,412,205,594,329,252,368,503,324,535,0.14767042873261,5.94581346238507,0.559181241979464,0.910884871148584
"5153","GB54998",617,470,530,682,240,272,153,267,190,276,617,306,-0.203230494730049,5.8326631105673,0.559314779804537,0.910884871148584
"5154","GB49857",927,771,38,287,116,31,37,402,74,233,99,187,-0.424670201133732,5.44394232604049,0.559500556236076,0.911006726413106
"5155","GB49112",317,257,452,275,180,311,196,104,302,418,263,323,0.127628499077079,5.34280556719907,0.559660395563006,0.911070248355927
"5156","GB49518",91,67,134,81,59,100,68,35,100,94,73,99,0.142952831382509,3.62885092845612,0.559756696916487,0.911070248355927
"5157","GB50296",7665,6567,8765,8284,5299,6555,5255,3084,6783,12805,6242,6688,0.176361606735799,9.99420778893329,0.559958623870286,0.911222177917285
"5158","GB40356",71,29,47,29,17,40,8,9,45,35,34,39,-0.192243233505969,2.30341130658884,0.560304250683962,0.911258648938361
"5159","GB40656",295,209,569,328,163,399,163,72,242,390,228,380,-0.136266102733979,5.29971471453387,0.564388796717598,0.911258648938361
"5160","GB40760",325,208,618,381,163,356,188,90,393,387,357,402,0.141577562311103,5.48415595716388,0.561196255882796,0.911258648938361
"5161","GB41171",49,33,97,35,15,58,26,16,49,61,35,65,0.162768513071624,2.68740185657515,0.56386752652581,0.911258648938361
"5162","GB41199",195,124,256,185,97,188,164,76,165,186,113,173,0.133665500985133,4.56444472735908,0.563082847448219,0.911258648938361
"5163","GB42150",1318,1039,1403,1377,552,905,484,691,440,632,1058,790,-0.197442014941977,7.05298089886876,0.564506016423967,0.911258648938361
"5164","GB42537",5888,4576,6863,5957,3694,4520,3799,2107,4676,8707,4859,5317,0.169022509818802,9.52030409255931,0.563708254692167,0.911258648938361
"5165","GB43220",206,156,316,201,89,191,107,47,183,180,151,179,-0.126384469857969,4.55601398719889,0.564517078552948,0.911258648938361
"5166","GB43419",495,310,584,410,321,392,269,153,454,630,365,446,0.138589293802353,5.85999219002742,0.562192122173904,0.911258648938361
"5167","GB44134",125,92,128,153,45,81,101,28,111,129,103,79,0.162096688615198,3.84229391675869,0.560545584738653,0.911258648938361
"5168","GB44222",759,432,1111,1033,287,574,553,234,637,685,608,890,0.159656435097109,6.51884265530454,0.564518264897044,0.911258648938361
"5169","GB44457",748,351,1168,836,435,1146,575,225,514,658,327,964,-0.183214291118886,6.55107074090199,0.562608782812749,0.911258648938361
"5170","GB44869",833,631,1042,606,376,612,386,248,810,901,630,736,0.149966199681939,6.53227678960586,0.564650259113379,0.911258648938361
"5171","GB45084",208,148,186,186,88,133,96,85,140,176,151,172,0.128043695383782,4.45059524517796,0.562444360216735,0.911258648938361
"5172","GB45357",445,292,575,517,237,266,232,132,290,301,359,338,-0.138634181623886,5.57608084185746,0.561516244315639,0.911258648938361
"5173","GB45777",131,84,130,79,65,51,68,35,87,136,93,69,0.159312265728973,3.66447249689411,0.561183493885912,0.911258648938361
"5174","GB46367",1020,756,1777,1133,740,934,818,313,793,934,634,943,-0.164697568394782,7.01149917584414,0.563058272012144,0.911258648938361
"5175","GB46562",10444,7743,11006,9652,5552,7409,6458,4020,7969,14545,6903,7519,0.176141053321419,10.2341533229069,0.561131661865874,0.911258648938361
"5176","GB46646",196,151,257,152,96,166,112,51,200,177,150,223,0.133412282947546,4.52962696733935,0.561485789174588,0.911258648938361
"5177","GB47391",46,40,120,51,21,77,30,9,41,68,35,72,-0.174099468385305,2.82734544796863,0.562468056217247,0.911258648938361
"5178","GB47502",2370,2127,4579,3024,1598,2131,1535,834,1613,3050,2097,2045,-0.165452920732388,8.30702755324101,0.560721881259244,0.911258648938361
"5179","GB48380",53,33,99,86,39,98,36,23,63,84,77,96,0.168934192933455,3.250854633963,0.563543427196722,0.911258648938361
"5180","GB49189",264,155,560,361,140,314,201,67,205,337,164,300,-0.146202143381985,5.13902912241126,0.563194444397766,0.911258648938361
"5181","GB49233",3982,5039,3134,3852,2888,1862,1453,6261,1166,1659,3105,2069,0.313843640745358,9.07333227560675,0.561146489289968,0.911258648938361
"5182","GB49337",518,389,1225,585,291,781,298,203,721,807,462,946,0.162382073591127,6.3704704264163,0.564611961741105,0.911258648938361
"5183","GB49390",345,207,329,269,171,237,205,248,151,168,240,190,0.184172144885667,5.19102389428649,0.561013519377927,0.911258648938361
"5184","GB49468",296,303,428,350,212,288,153,163,309,358,321,363,0.131573729842606,5.43920574100893,0.563169644336255,0.911258648938361
"5185","GB49593",72,87,192,116,50,90,68,40,89,167,62,107,0.149009902611316,3.76385590680835,0.561204825832174,0.911258648938361
"5186","GB50196",3969,2325,2147,55,1299,820,301,255,3025,3271,4060,1850,0.361220464318135,8.08047100081378,0.563849025607189,0.911258648938361
"5187","GB50295",646,460,696,548,359,355,279,176,391,381,552,437,-0.146936747697922,5.997728171467,0.563163400796973,0.911258648938361
"5188","GB50874",740,725,624,780,494,375,290,1115,181,318,398,420,0.298043636527693,6.56217630016714,0.562787931381216,0.911258648938361
"5189","GB51015",1297,453,1498,743,399,1656,766,125,538,924,483,1446,-0.220503648292196,6.87562423966209,0.562533810908303,0.911258648938361
"5190","GB51247",1384,1496,3506,958,727,1624,893,836,1137,1321,1427,2710,0.186787958516763,7.72876263838925,0.563394923355179,0.911258648938361
"5191","GB51372",1086,962,1199,844,584,994,539,370,617,759,669,1145,-0.162225695128624,6.88498951733244,0.5621832080268,0.911258648938361
"5192","GB52282",173,145,156,110,71,112,91,38,116,208,130,133,0.146040224279385,4.16199847829836,0.564283077412221,0.911258648938361
"5193","GB52598",18154,11838,43463,15841,11424,10100,12803,5613,20337,18477,24816,13696,0.197284889105455,11.2321641806893,0.56424736856945,0.911258648938361
"5194","GB52643",1162,652,1032,923,356,510,289,608,562,1151,620,705,0.191173282329913,6.71447529604712,0.560257584823101,0.911258648938361
"5195","GB52989",147,93,250,139,70,159,97,100,100,108,129,139,0.144880919212622,4.25736164841106,0.564423649933226,0.911258648938361
"5196","GB53338",242,214,448,217,132,237,148,79,230,297,244,314,0.124820485644965,5.04115338640449,0.561623299748928,0.911258648938361
"5197","GB53417",254,138,439,298,121,264,153,62,196,233,209,226,-0.133400885644999,4.91595708162917,0.564124324047187,0.911258648938361
"5198","GB53934",97,59,180,92,28,108,55,31,88,131,69,116,0.152840623431278,3.62042181818558,0.564474052369097,0.911258648938361
"5199","GB55645",124,81,221,90,50,106,49,42,126,117,90,162,0.144810080125381,3.88333390389371,0.561519020134163,0.911258648938361
"5200","GB55913",90,50,83,48,34,44,30,53,37,51,47,69,0.174609568421354,3.04151370623245,0.560576832128835,0.911258648938361
"5201","GB45306",26,30,20,21,19,23,15,12,19,39,28,24,0.211178140433227,1.88344377357489,0.564769745652743,0.911276236400272
"5202","GB49110",196,119,211,228,72,76,77,46,163,154,235,134,0.165811237760392,4.34801554384245,0.56488517788761,0.911287276592239
"5203","GB50078",194,150,245,160,105,131,80,34,147,178,152,168,-0.128229503704364,4.36278257987195,0.565050917253222,0.911379453697683
"5204","GB40422",383,239,403,341,162,199,142,130,217,243,226,252,-0.135798034239792,5.15007665136378,0.565523411142087,0.911428887770191
"5205","GB40559",251,158,452,242,116,356,190,94,278,241,213,321,0.134907903576882,5.1128726122748,0.573371947767052,0.911428887770191
"5206","GB40563",333,276,717,296,172,359,123,89,434,524,391,432,0.15638925557739,5.55667781082583,0.56745065148622,0.911428887770191
"5207","GB40701",732,455,2082,1132,441,686,434,299,499,842,742,866,-0.16544894509877,6.70592338693682,0.575375704480886,0.911428887770191
"5208","GB40798",91,63,127,78,42,98,54,36,84,111,59,92,0.13588579270709,3.51050745329783,0.573486594801431,0.911428887770191
"5209","GB40839",47,27,46,21,23,28,21,13,25,33,55,29,0.190852634487628,2.24421607032637,0.56661468560346,0.911428887770191
"5210","GB40944",800,520,937,691,340,316,334,212,423,463,489,609,-0.147931438055856,6.18412379107685,0.571657596098102,0.911428887770191
"5211","GB41080",166,127,353,158,110,252,57,33,181,184,177,264,-0.154262481448771,4.55681823090002,0.571127421290943,0.911428887770191
"5212","GB41156",372,279,39,94,81,33,41,122,69,86,139,67,-0.317083180720566,4.24470509364543,0.567638520316908,0.911428887770191
"5213","GB41231",1039,757,1413,1025,529,994,650,326,934,1086,1038,1137,0.150245233842675,7.02130000851833,0.575427833614972,0.911428887770191
"5214","GB41280",317,262,309,290,179,234,141,92,205,273,259,240,-0.121875628795661,5.08870818410994,0.573777652872216,0.911428887770191
"5215","GB41391",83,74,176,119,41,100,51,26,80,90,91,81,-0.145042854966154,3.57982107905497,0.569521459659617,0.911428887770191
"5216","GB41807",823,465,1671,899,469,1097,408,177,1225,1121,960,1257,0.181624340341503,6.90693243793288,0.574075645891079,0.911428887770191
"5217","GB41979",2739,3507,4138,2904,2338,2649,2157,1918,2879,4713,1754,3201,0.179991694486902,8.767062838915,0.570459353311401,0.911428887770191
"5218","GB42082",457,317,1903,653,220,1162,331,145,655,615,386,1031,-0.206401109348476,6.42357759391407,0.571835651148807,0.911428887770191
"5219","GB42140",210,162,352,354,139,399,129,63,250,213,244,313,-0.146987313881652,5.05716896711219,0.569840213038144,0.911428887770191
"5220","GB42282",43,23,40,22,25,40,24,5,42,46,30,47,0.215072931661101,2.28272875509856,0.568026192750034,0.911428887770191
"5221","GB42428",281,100,544,199,153,546,249,53,149,252,62,488,-0.231849602548164,5.14599707144559,0.567257338895743,0.911428887770191
"5222","GB42759",281,230,241,197,185,171,120,109,197,364,207,232,0.140861137945737,4.96957096071704,0.574182018883604,0.911428887770191
"5223","GB43084",729,633,722,415,327,413,271,304,304,330,501,447,-0.167289829266768,6.07105373548736,0.574085869406928,0.911428887770191
"5224","GB43245",879,769,304,506,233,160,137,468,161,171,209,413,-0.279360904038063,5.87450124785723,0.572841438064389,0.911428887770191
"5225","GB43375",227,244,344,338,167,219,99,150,135,109,310,213,-0.176171264025957,4.99881795518833,0.5753758252882,0.911428887770191
"5226","GB43402",91,100,70,58,57,61,40,95,43,53,80,44,0.230165622317776,3.46901932461266,0.567449086729434,0.911428887770191
"5227","GB43427",37,54,63,33,7,22,9,6,28,44,21,51,-0.201944855452749,2.16062147836408,0.575190110801252,0.911428887770191
"5228","GB43899",180,128,304,196,101,145,95,55,144,170,138,162,-0.122385866269235,4.42764134866173,0.565714032755521,0.911428887770191
"5229","GB43903",449,318,619,441,190,397,176,86,356,556,242,437,-0.138124969961658,5.60672588388994,0.569994815239559,0.911428887770191
"5230","GB44271",81,63,82,57,39,52,39,28,36,43,55,59,-0.167202067392523,3.00178564768225,0.574582348488484,0.911428887770191
"5231","GB44513",197,87,785,249,112,326,84,31,208,211,145,551,-0.218770681865492,4.98517228422214,0.572492078093685,0.911428887770191
"5232","GB44517",131,98,221,119,58,144,58,45,136,164,117,164,0.132800900828698,4.09745000969093,0.572088632968402,0.911428887770191
"5233","GB44607",47,53,39,26,43,29,24,8,29,74,25,33,-0.183551060675015,2.45685310439241,0.567678069392119,0.911428887770191
"5234","GB44623",224,147,347,243,97,199,97,65,160,190,175,228,-0.122292338411996,4.66566127256178,0.572080356826076,0.911428887770191
"5235","GB45349",63,53,168,99,30,87,35,18,66,81,72,80,-0.159641875560899,3.30187172165096,0.569140573115026,0.911428887770191
"5236","GB45392",55,27,79,52,23,58,21,7,55,41,39,51,-0.165263066671378,2.605645016173,0.571212244122399,0.911428887770191
"5237","GB45430",25,25,50,34,16,25,15,14,15,23,26,24,-0.200804508962624,1.91221291636118,0.570300195711994,0.911428887770191
"5238","GB45864",626,392,910,709,299,796,333,132,503,533,443,842,-0.150925577494879,6.23303479274822,0.574057555089144,0.911428887770191
"5239","GB45868",268,164,341,213,137,199,157,94,208,184,215,265,0.121813085084561,4.89536753783333,0.57202222710683,0.911428887770191
"5240","GB45986",104,111,134,163,57,217,74,74,109,100,70,91,-0.185156638236375,4.04081023909187,0.568452765682019,0.911428887770191
"5241","GB46290",114,111,160,59,46,56,16,39,61,150,47,82,-0.192913113539205,3.47288373736276,0.570649006880625,0.911428887770191
"5242","GB46444",274,74,371,173,85,452,180,17,170,238,67,338,-0.236402677773396,4.78817027539003,0.572227322567374,0.911428887770191
"5243","GB46818",62,37,162,101,29,74,26,36,67,90,85,92,0.162996645919045,3.34239956132801,0.571161082980885,0.911428887770191
"5244","GB47026",677,448,2614,1172,322,731,348,138,894,1149,616,887,-0.20019755915979,6.73531513120918,0.572254335826337,0.911428887770191
"5245","GB47323",148,87,122,76,65,53,83,82,44,82,74,77,0.187929949257375,3.71303856198656,0.570495155406513,0.911428887770191
"5246","GB47348",79,61,69,66,35,34,26,44,25,36,40,40,-0.226943895913281,2.8586421596501,0.568284130787526,0.911428887770191
"5247","GB47432",695,474,997,546,351,714,406,205,542,939,566,799,0.147897422585254,6.40713586247258,0.565665417421254,0.911428887770191
"5248","GB47574",760,381,1005,832,425,1142,486,171,670,711,452,843,-0.168550057546843,6.53188168358863,0.570425064171346,0.911428887770191
"5249","GB47718",2035,1661,2313,1383,1112,1017,977,1386,1063,981,1959,1375,0.201243858659741,7.8046252171858,0.575458547135766,0.911428887770191
"5250","GB48065",65,67,66,82,37,56,35,14,40,63,38,100,-0.155641362462077,3.01430111386198,0.568531977755941,0.911428887770191
"5251","GB48424",189,187,355,238,114,212,163,109,199,255,170,174,0.125177385534303,4.8564943756061,0.56999659647046,0.911428887770191
"5252","GB48430",228,154,145,130,106,118,106,87,122,205,113,156,0.146269345734435,4.39800690419953,0.569405268666148,0.911428887770191
"5253","GB48589",455,427,392,426,208,186,198,163,198,375,319,218,-0.159051787306937,5.45875645633617,0.575507826059848,0.911428887770191
"5254","GB48683",301,219,243,171,134,153,135,124,169,257,196,173,0.139369190829149,4.83668475693603,0.574363289053267,0.911428887770191
"5255","GB49067",774,344,1455,845,287,1178,682,128,425,573,405,1074,-0.201465641694098,6.53960892542346,0.575321407256327,0.911428887770191
"5256","GB49153",94,91,49,71,29,22,22,34,43,53,48,40,-0.21810152774619,2.93298422311703,0.569694229938748,0.911428887770191
"5257","GB49172",296,374,721,413,208,333,161,207,246,242,302,401,-0.153890254597879,5.55620645936721,0.568849444270426,0.911428887770191
"5258","GB50016",146,153,209,146,125,127,106,77,132,235,136,130,0.138765927923131,4.42491171585301,0.568894296017612,0.911428887770191
"5259","GB50071",217,179,533,195,85,187,135,44,172,205,173,242,-0.143751471067502,4.73957429959597,0.57178162384479,0.911428887770191
"5260","GB50128",440,266,435,429,194,398,179,123,321,363,253,374,-0.127205158540385,5.49054032911108,0.572073530308661,0.911428887770191
"5261","GB50148",38,31,54,34,19,20,10,14,22,27,43,15,-0.211763207268941,2.05895510292997,0.573184600379523,0.911428887770191
"5262","GB50269",145,79,157,86,54,68,40,52,98,125,95,101,0.14402495753163,3.73851336349534,0.56967895469917,0.911428887770191
"5263","GB50344",216,194,479,353,134,407,121,63,274,251,244,380,-0.148535997910323,5.16335510514835,0.568195313929377,0.911428887770191
"5264","GB50554",224,112,320,185,80,158,91,51,119,185,126,207,-0.130555755570379,4.42437034629183,0.566129266734645,0.911428887770191
"5265","GB51528",85,65,160,92,61,48,84,21,51,88,88,129,0.172118284303224,3.55411867679072,0.57052613245623,0.911428887770191
"5266","GB51607",335,233,501,255,204,281,195,125,308,387,272,288,0.126488763277367,5.35032950461669,0.56589881388287,0.911428887770191
"5267","GB51662",197,157,321,198,117,167,125,61,187,280,187,185,0.123435170189127,4.6963863527491,0.575338666382197,0.911428887770191
"5268","GB52037",140,108,204,151,75,108,63,57,95,120,102,122,-0.133767746003651,4.02593849555896,0.567871381701093,0.911428887770191
"5269","GB52039",1080,881,1700,1108,683,570,338,702,516,704,860,538,-0.199002918996846,6.91258339956761,0.575353016416314,0.911428887770191
"5270","GB52238",48,65,125,117,45,57,39,16,34,69,46,139,-0.177183397747721,3.23660845067102,0.568754119314559,0.911428887770191
"5271","GB52308",807,2781,1084,278,870,1039,217,343,1433,1413,751,1347,-0.264501784166347,7.23896464212712,0.573503674730648,0.911428887770191
"5272","GB52464",1067,524,165,336,238,106,247,141,224,502,328,288,-0.240527013957612,5.67680061202669,0.568749210653264,0.911428887770191
"5273","GB52613",417,315,608,452,225,329,198,156,209,412,345,371,-0.129378394020745,5.58588751210429,0.57527720928722,0.911428887770191
"5274","GB52743",1465,1267,1020,1154,742,643,552,1576,413,506,966,714,0.26657797047127,7.28553248388522,0.574543704853959,0.911428887770191
"5275","GB52919",108,38,37,132,39,25,20,9,25,32,129,56,-0.266400491814403,2.98830725915992,0.572490497610882,0.911428887770191
"5276","GB53012",2178,1947,926,1671,804,550,598,1377,345,462,768,540,-0.289078327918863,7.37738640259796,0.574954199472876,0.911428887770191
"5277","GB53237",39,38,119,58,20,78,21,16,68,66,56,97,0.184766461871259,2.98466271400133,0.573759591582652,0.911428887770191
"5278","GB53318",353,316,205,160,129,114,106,113,110,121,248,164,-0.196780800715773,4.75976108795125,0.56568206347936,0.911428887770191
"5279","GB53382",576,387,689,472,288,449,272,216,482,589,436,511,0.129272280988369,6.01455352668019,0.574379605958997,0.911428887770191
"5280","GB53695",437,302,853,539,238,1027,203,124,257,390,257,1326,-0.216243150563086,6.06438385120584,0.571446072755888,0.911428887770191
"5281","GB53725",1131,829,1316,1242,619,597,565,417,635,753,727,845,-0.160999411796136,6.87770007690054,0.574975025251432,0.911428887770191
"5282","GB53932",307,222,478,272,151,291,141,128,286,331,249,350,0.122521009443593,5.25267171575888,0.568831404401671,0.911428887770191
"5283","GB54213",706,404,1065,811,355,507,327,250,422,569,444,671,-0.144985434851341,6.2641418159974,0.565276042435615,0.911428887770191
"5284","GB54271",119,69,269,148,55,104,60,29,104,116,95,134,-0.142293784009702,3.89720838954089,0.570710623574712,0.911428887770191
"5285","GB54425",365,244,473,259,161,305,156,84,237,264,248,358,-0.122855135639288,5.20999981091715,0.572845136458617,0.911428887770191
"5286","GB54451",218,170,195,163,133,144,94,170,103,130,150,195,0.172684661271622,4.62276169344728,0.575442446520805,0.911428887770191
"5287","GB54511",3088,4120,4378,3236,2011,3168,2204,3071,2159,2378,3656,2834,0.205480514925302,8.89180466354761,0.568487805618814,0.911428887770191
"5288","GB54598",214,148,50,91,57,32,19,56,80,117,79,59,-0.248542300499818,3.66151275883019,0.569490015097351,0.911428887770191
"5289","GB54657",219,173,433,242,94,243,114,59,188,201,177,277,-0.130500900663126,4.79900679381986,0.56694276905045,0.911428887770191
"5290","GB54666",138,86,280,159,80,160,61,25,128,160,123,184,-0.14092170780823,4.17727051587951,0.567063622037034,0.911428887770191
"5291","GB54718",62,48,160,85,20,79,42,14,57,54,45,96,-0.181861564103555,3.13494487316921,0.566836960941781,0.911428887770191
"5292","GB54814",9368,6429,10348,8193,4755,6877,5344,2701,7920,12777,7123,6898,0.16770584559339,10.0452740577216,0.572860550204455,0.911428887770191
"5293","GB55096",1980,1665,4947,1921,1102,2831,1062,778,1654,2474,1959,2012,-0.166054819215706,8.12711476736381,0.57240569149924,0.911428887770191
"5294","GB55273",40,20,79,44,18,43,25,16,41,59,33,36,0.154351991668305,2.47402345585812,0.568624432042544,0.911428887770191
"5295","GB55307",948,613,728,913,409,852,457,458,392,466,306,802,-0.189073570110504,6.52703440413599,0.571882755179292,0.911428887770191
"5296","GB55572",1169,832,1210,827,567,774,505,385,883,1543,828,838,0.158908154839457,6.95438625771825,0.570253689625907,0.911428887770191
"5297","GB55730",664,581,151,310,158,114,105,742,75,76,179,202,0.377669228208039,5.69347586176001,0.566414565776605,0.911428887770191
"5298","GB55873",801,658,934,568,438,587,489,242,806,884,497,733,0.15359959465416,6.52579480767065,0.566820619698699,0.911428887770191
"5299","GB55919",1518,1199,2082,1331,898,1567,987,452,1455,1897,1242,2015,0.158224105485072,7.62276096835094,0.572647927857149,0.911428887770191
"5300","GB43480",175,158,295,179,84,138,79,59,150,157,124,177,-0.123060304603722,4.39044449150207,0.577104760591507,0.911884262769876
"5301","GB43834",151,120,338,169,61,168,84,57,125,163,96,173,-0.136604787196424,4.30416762399721,0.576893071704807,0.911884262769876
"5302","GB44136",455,301,550,380,254,379,258,128,371,597,338,423,0.128971318920568,5.7222607171865,0.577533943830063,0.911884262769876
"5303","GB44581",643,491,1179,740,302,486,323,213,485,515,536,597,-0.138410284469382,6.24382476413006,0.576573697181318,0.911884262769876
"5304","GB46115",209,160,256,149,74,181,98,49,161,271,169,188,0.133799734603934,4.52787096559447,0.577401637664387,0.911884262769876
"5305","GB47436",278,159,569,378,151,353,174,90,289,352,151,284,-0.141424863390962,5.22290651141875,0.577438863644054,0.911884262769876
"5306","GB47504",165,106,163,211,94,135,108,39,151,222,143,151,0.142634074736178,4.34681558585757,0.576493065133084,0.911884262769876
"5307","GB49020",46,42,103,37,34,60,27,18,68,65,43,72,0.159873767318457,2.90072338601363,0.576943217055597,0.911884262769876
"5308","GB49042",72,41,129,68,20,74,26,13,63,58,53,72,-0.162175329477418,3.00003442125736,0.577386613205756,0.911884262769876
"5309","GB49287",67,22,90,120,34,29,36,9,47,94,19,55,-0.208239436974988,2.87003508706464,0.576380682375725,0.911884262769876
"5310","GB49327",37,36,129,112,42,63,67,21,52,63,35,145,0.201126839703463,3.27144131223353,0.577230221465006,0.911884262769876
"5311","GB51893",90,83,202,139,57,176,65,56,99,134,115,186,0.139772369932886,4.06972160079789,0.576897171019198,0.911884262769876
"5312","GB51943",364,171,405,204,82,200,134,167,178,246,173,211,0.146704874257954,4.95126325648998,0.577229601941547,0.911884262769876
"5313","GB53846",129,85,179,164,70,111,72,58,95,103,82,94,-0.147745389784091,3.93276324118251,0.576158813569489,0.911884262769876
"5314","GB55006",40,14,46,38,17,34,21,16,25,41,21,43,0.16195352917201,2.17309127321543,0.576736530500026,0.911884262769876
"5315","GB55151",428,356,543,421,291,304,211,179,239,350,338,377,-0.133815381134708,5.62854863393673,0.576676406043484,0.911884262769876
"5316","GB41363",945,773,1263,778,533,1057,662,295,920,1125,720,1212,0.153384161082546,6.93907768572473,0.578720225130942,0.912691120709476
"5317","GB41745",186,98,174,131,127,108,59,41,108,183,129,130,-0.134463009967288,4.15685866447583,0.578586782798907,0.912691120709476
"5318","GB42062",606,478,446,357,227,145,190,100,178,353,530,311,-0.180268841137318,5.5513183636903,0.578745782857199,0.912691120709476
"5319","GB43913",42,56,209,44,24,78,47,22,70,84,61,100,0.178893359915119,3.27295685208078,0.578971617667021,0.912691120709476
"5320","GB45640",674,497,687,604,324,408,281,290,274,363,464,484,-0.154473804403215,6.04688457194949,0.57880582524745,0.912691120709476
"5321","GB47322",4085,3117,4375,4164,1803,2129,2127,1283,1787,3507,2402,2477,-0.167785908519861,8.64127393970734,0.57888299820153,0.912691120709476
"5322","GB48474",1251,909,2541,1574,695,934,739,871,490,1087,495,899,-0.200436914752101,7.24993200276287,0.578482116042966,0.912691120709476
"5323","GB49497",1777,995,3318,1726,593,2827,1306,366,1688,2563,1349,3318,0.194921398537924,7.93989657692351,0.579023775817118,0.912691120709476
"5324","GB55532",953,781,770,773,464,408,413,798,339,475,683,540,0.218524038535992,6.63893341549084,0.578736587714477,0.912691120709476
"5325","GB40355",126,106,126,123,69,104,72,50,77,157,124,107,0.131319688372653,3.94079981212523,0.579181859739659,0.912720904991914
"5326","GB46287",129,70,295,82,51,132,65,24,157,117,175,124,0.173198516054291,4.02817940701133,0.579368953871774,0.912720904991914
"5327","GB52596",465,440,372,417,259,184,292,415,162,191,381,206,0.226677179329513,5.70718916340309,0.579288945733537,0.912720904991914
"5328","GB41495",1106,649,2811,2459,440,1144,817,301,971,901,831,1895,-0.195307845342972,7.31763564693051,0.57948285547718,0.912729002095439
"5329","GB41182",428,209,237,50,127,118,43,38,321,420,267,177,0.243383583437224,4.82086633135437,0.580147024593709,0.91292425795473
"5330","GB41301",835,832,1444,828,526,853,628,300,792,1264,776,1086,0.149429377625102,6.91071332316721,0.579881282849949,0.91292425795473
"5331","GB41825",658,470,865,522,280,594,367,205,485,641,568,717,0.133224987820908,6.2385055263817,0.58017693636766,0.91292425795473
"5332","GB42635",26,30,23,33,11,5,13,13,17,19,23,34,0.213338201681834,1.71906213616439,0.58057613445738,0.91292425795473
"5333","GB42645",51,33,81,35,13,56,18,11,38,42,34,47,-0.164564691100912,2.45933527888612,0.580553415165959,0.91292425795473
"5334","GB43635",219,178,477,185,109,291,113,63,261,322,218,344,0.140815558217923,4.99202969681655,0.580466355380337,0.91292425795473
"5335","GB48770",42,28,73,42,23,47,22,16,31,58,56,45,0.156292432130341,2.57071168774756,0.580662799484435,0.91292425795473
"5336","GB51699",166,145,333,196,90,246,81,66,188,237,209,278,0.134593638954758,4.70477178121208,0.580197065115754,0.91292425795473
"5337","GB53540",94,93,186,84,61,80,34,40,90,114,59,96,-0.144611701680647,3.62303573568103,0.5806177189404,0.91292425795473
"5338","GB55896",286,258,412,294,126,238,129,110,190,214,238,270,-0.123678251632485,5.04720150283208,0.580694672183311,0.91292425795473
"5339","GB55285",488,350,146,178,131,86,100,118,179,263,187,109,-0.211689426972482,4.87456597744728,0.580849245354367,0.912996229071707
