"","ID","NC.1","NC.2","NC.3","NC.6","NP.1","NP.3","NC.4","NC.5","NP.2","NP.4","NP.5","NP.6","logFC","logCPM","PValue","FDR"
"3021","GB41419",52,47,61,36,27,32,38,30,52,90,54,39,0.0279044571166087,2.84113403931133,1,1
"3022","GB41423",375,279,489,327,178,266,165,111,235,287,267,330,-0.124482706898411,5.29690487270857,0.56093406376701,1
"3023","GB41424",56,33,164,81,14,65,23,11,52,75,50,76,0.00675538303228266,2.97097568614101,0.977165963690145,1
"3024","GB41427",2026,1163,5106,2767,1136,2519,1902,578,2476,2161,4279,2742,0.277221626398332,8.38398126172816,0.422347812958448,1
"3025","GB41439",360,235,523,501,220,377,185,118,286,334,214,383,-0.0357151909172051,5.46540445107442,0.882595581864206,1
"3026","GB41442",93,50,304,145,33,214,46,22,131,105,62,162,0.278341075752891,3.92102583580918,0.436608915204843,1
"3027","GB41443",338,257,676,427,181,476,252,100,345,366,233,405,0.0177489091735445,5.56194526325195,0.941489976330762,1
"3028","GB41444",41,39,151,82,24,54,44,15,51,47,50,84,-0.171917138973999,2.99913925619012,0.588787555634938,1
"3029","GB41446",197,142,269,163,98,192,79,40,134,214,133,206,0.194878777804259,4.44290271313196,0.37203103688285,1
"3030","GB41447",69,61,164,111,45,108,58,26,96,77,73,100,0.0834336431825197,3.56211141097164,0.750643473343629,1
"3031","GB41448",325,183,364,250,136,185,120,68,185,228,191,239,-0.102319404144194,4.86308614609613,0.644402585872247,1
"3032","GB41449",221,119,393,191,75,209,93,48,138,167,155,224,-0.0364944124323948,4.53368819378364,0.894594196941055,1
"3033","GB41450",34,35,108,46,19,55,16,4,22,26,36,41,-0.0890121783634666,2.36676366961428,0.87138172486185,1
"3034","GB41452",258,202,285,229,134,180,156,94,210,299,191,235,-0.0260535071086603,4.91477887596501,0.894791729988047,1
"3035","GB41453",170,84,232,120,64,149,81,37,131,169,117,157,0.161957836124023,4.14597710268865,0.482761310568626,1
"3036","GB41454",675,432,1402,696,301,819,345,202,682,691,676,815,0.177038619091721,6.46701655859542,0.517191889523102,1
"3037","GB41465",26,29,76,36,14,46,14,8,24,23,21,40,-0.0683283496780102,2.11161915136929,0.882601525616682,1
"3038","GB41466",213,196,164,121,108,144,88,110,86,152,146,183,-0.257400525765957,4.45101195260535,0.361134460636815,1
"3039","GB41470",28,19,39,18,14,13,14,7,25,37,16,15,-0.0286273246020676,1.6600089502454,0.968600325190526,1
"3040","GB41471",836,396,872,787,376,330,397,211,422,508,1368,498,0.0696212838385379,6.39779767841937,0.840290226548305,1
"3041","GB41484",168,200,260,212,136,169,111,137,193,259,202,193,-0.0303112872182356,4.82107440404178,0.883121415300076,1
"3042","GB41485",220,164,250,179,107,197,158,56,201,272,181,177,0.110483642399685,4.70806364974434,0.635472827207421,1
"3043","GB41486",476,327,721,437,242,372,316,131,467,519,475,409,0.0762390604234589,5.85865691915044,0.74720867978313,1
"3044","GB41487",274,230,409,349,157,213,166,92,224,287,262,294,-0.0604125242042914,5.13992660582739,0.781778042128783,1
"3045","GB41488",146,105,109,74,66,86,99,25,114,144,109,104,0.107465864971947,3.86843484279382,0.699658113462963,1
"3046","GB41489",89,65,226,103,48,117,43,34,92,141,77,139,0.205678962813947,3.75917114214484,0.425873693292589,1
"3047","GB41490",246,198,335,207,176,233,123,119,258,331,196,252,0.197809269959091,5.03269245942511,0.385013929782952,1
"3048","GB41491",158,103,170,132,73,88,107,73,131,184,105,132,-0.164466535414784,4.18307054209513,0.466606340903427,1
"3049","GB41495",1106,649,2811,2459,440,1144,817,301,971,901,831,1895,-0.297651296626479,7.31763564693051,0.398597517716885,1
"3050","GB41499",181,96,288,197,85,152,97,33,131,159,108,189,-0.0240669690108702,4.31207806496463,0.950232894810641,1
"3051","GB41505",31,24,68,48,13,21,7,6,18,25,34,41,-0.130071427432329,2.0068995595764,0.774056063879158,1
"3052","GB41507",42,38,104,71,24,52,22,14,31,60,41,43,-0.12743130981675,2.68702567849983,0.69269142792926,1
"3053","GB41510",318,234,240,228,133,199,209,72,237,273,224,261,-0.0355223286847264,5.00884199227623,0.882432035718475,1
"3054","GB41519",1391,904,2412,1374,671,1280,662,372,1063,1390,1013,1323,0.00641461108960113,7.31550949788754,0.980828226769682,1
"3055","GB41522",181,147,198,151,110,148,82,59,132,170,130,157,0.0527230207650337,4.34562028665192,0.812825296108868,1
"3056","GB41540",10,50,10,42,19,135,102,2,32,4,52,14,-0.0295513831943053,2.71540898427659,0.975341596108139,1
"3057","GB41545",4452,4555,11379,4190,4910,4525,3125,1239,3902,4651,2065,4554,-0.0514498348843789,9.29113904458099,0.875467983559623,1
"3058","GB41547",796,503,1487,909,327,692,355,201,480,588,611,848,-0.15274324844498,6.46727240042606,0.571626364876769,1
"3059","GB41580",44,33,46,27,25,36,18,18,35,45,45,41,0.258814925557415,2.40360253884148,0.394341662451983,1
"3060","GB41583",146,137,103,82,112,80,76,95,91,267,115,119,0.0762149356665833,4.20380750998308,0.840880820387336,1
"3061","GB41588",175,109,177,146,104,144,120,82,114,168,114,114,-0.178510894182781,4.31224740202843,0.465454198714892,1
"3062","GB41589",879,805,853,743,549,640,684,561,719,1227,796,658,-0.166746460946177,6.8662058938865,0.578726357117681,1
"3063","GB41591",27,32,123,43,20,58,27,13,26,63,11,58,-0.0944466052399296,2.55164431291877,0.81329029270003,1
"3064","GB41592",45,20,46,32,14,13,9,6,20,29,20,33,-0.206838422994065,1.82465553089648,0.599975790590607,1
"3065","GB41598",99,72,175,98,33,123,42,29,78,107,79,119,0.106746097252748,3.61862051642884,0.678110668443869,1
"3066","GB41601",118,92,213,101,73,91,50,36,87,103,103,114,-0.000934132297471492,3.81132315875312,0.990817640123273,1
"3067","GB41602",950,721,2131,1199,501,1114,457,341,1073,954,894,982,0.0360479165607892,7.02367773482308,0.898184212545475,1
"3068","GB41603",769,483,2808,947,423,921,268,182,735,961,702,996,0.0621631795715876,6.7697504429292,0.849404836483723,1
"3069","GB41604",1797,983,2981,1879,960,2084,993,386,1663,1549,1434,1712,0.169390643681031,7.73379920300029,0.56599459876413,1
"3070","GB41607",32,27,119,43,10,56,29,6,29,40,41,53,-0.0349740211558785,2.49239152389763,0.96928863472754,1
"3071","GB41608",20,20,82,42,15,22,11,4,20,21,15,37,-0.271346919952434,1.87632185347808,0.490619409193946,1
"3072","GB41609",516,419,611,455,289,382,299,199,283,392,518,422,-0.147751285098924,5.8762058235235,0.551431529893254,1
"3073","GB41610",114,65,82,43,36,39,15,26,53,75,68,48,-0.0725010513745879,3.02304015881977,0.840828206561438,1
"3074","GB41616",48,65,364,116,61,103,24,16,54,117,40,104,-0.0925938417087788,3.58051806593735,0.828162969718563,1
"3075","GB41617",238,136,566,410,145,328,173,78,176,210,121,344,-0.183913628186269,5.07135905372518,0.50665663676611,1
"3076","GB41624",95,76,76,47,38,34,73,33,63,104,77,52,-0.250090299428871,3.29950796827741,0.409432656131229,1
"3077","GB41626",28,36,56,41,21,24,18,18,40,59,54,25,0.162687720858129,2.4138458891246,0.616577397711438,1
"3078","GB41631",6151,5100,5617,5496,3479,4020,3870,2049,4424,7116,4087,4596,-0.0939575773466662,9.42037171840454,0.75435193367077,1
"3079","GB41632",230,165,298,205,128,227,160,98,205,292,224,255,0.135006089018568,4.92373850725026,0.533432517180723,1
"3080","GB41633",11034,12944,3757,6549,12457,2637,9552,10212,6194,26923,9265,5046,-0.148589766686059,10.649779992928,0.77484854503888,1
"3081","GB41634",489,377,715,486,230,397,184,148,305,335,384,458,-0.118065611179138,5.72448835736387,0.608947213271772,1
"3082","GB41639",190,152,363,252,103,182,87,77,151,106,189,207,-0.175477378527279,4.60920514156146,0.479054618773602,1
"3083","GB41640",110,76,115,78,58,89,82,26,85,104,76,93,0.0227931746765748,3.61680360970854,0.941962892747094,1
"3084","GB41642",567,492,841,443,371,323,342,173,481,613,445,584,0.00606391482211766,6.08514989753942,0.980770541409608,1
"3085","GB41643",847,520,262,9,205,110,54,40,283,387,523,178,0.100999338531166,5.33097412036547,0.86939678990357,1
"3086","GB41646",436,367,859,794,293,908,198,82,283,398,225,832,0.231354638714263,5.99613728342142,0.47126214093084,1
"3087","GB41647",37,18,74,53,22,34,124,17,53,59,151,78,0.0930310145364179,3.23209156388658,0.835988880648385,1
"3088","GB41648",245,208,216,207,162,190,174,158,252,401,246,202,0.0767202511790502,5.08883720342379,0.783754960326726,1
"3089","GB41649",58,50,284,124,23,141,22,7,107,70,44,169,0.298661034402134,3.56025409009704,0.490171520069154,1
"3090","GB41650",228,175,464,207,76,287,89,39,247,219,172,315,0.259113530543464,4.81862961986238,0.352167266411445,1
"3091","GB41651",1724,1419,2153,1562,982,1306,762,568,1221,1524,948,1392,-0.125678288285257,7.53979318127638,0.648761222609116,1
"3092","GB41654",109,93,196,106,49,111,52,23,74,128,85,105,0.0049194767408598,3.71644193672118,0.962480107760196,1
"3093","GB41656",66,63,54,41,50,39,54,62,41,86,48,69,-0.303617248812446,3.19828916456531,0.359552090823593,1
"3094","GB41658",61,35,72,51,17,37,6,14,21,35,16,52,-0.350940089537342,2.31608867442199,0.308086289698249,1
"3095","GB41662",150,101,229,194,59,139,111,36,110,99,110,202,-0.173998289332676,4.18557532931429,0.511334653979307,1
"3096","GB41663",1442,964,1589,1163,793,1225,915,759,1437,1849,1761,1443,0.18879863526437,7.56945678259424,0.50487818331993,1
"3097","GB41664",317,292,451,282,193,230,174,131,309,493,263,329,0.103585915599646,5.37935198980283,0.652592346983177,1
"3098","GB41667",645,414,698,525,337,364,310,163,539,542,859,485,0.226953354172478,6.14453784902093,0.407032234872817,1
"3099","GB41668",873,634,1381,959,575,854,499,237,719,857,860,1004,0.15820477161783,6.79627765336652,0.556524671933887,1
"3100","GB41669",339,245,347,232,142,251,124,73,221,384,273,251,0.182245710303781,5.08481954103766,0.423456332967267,1
"3101","GB41672",159,96,259,140,40,149,58,31,104,161,110,180,0.0714000657423463,4.0749664434405,0.782987525253789,1
"3102","GB41674",936,714,1753,1093,428,890,407,185,610,738,647,879,-0.139576852908869,6.71163147118263,0.611902188963767,1
"3103","GB41675",73,76,125,80,36,49,29,14,45,52,52,76,-0.257835777202815,3.06472286223925,0.36167362218486,1
"3104","GB41677",1210,1022,1243,835,960,657,638,629,887,2012,877,945,0.0712801510568498,7.21708179855386,0.826753726816155,1
"3105","GB41681",318,226,597,338,178,261,141,77,223,239,249,369,-0.0342126144465633,5.2099788864876,0.8979703707999,1
"3106","GB41684",130,77,119,117,52,87,63,38,96,82,178,134,0.196170139310093,3.84652397436094,0.479115166560765,1
"3107","GB41686",349,298,349,336,266,250,282,145,342,496,266,376,0.0840512275975033,5.54809007781369,0.74032393621483,1
"3108","GB41687",56,80,85,74,48,37,36,45,58,160,56,56,0.00106858279950932,3.31661440428668,0.990660915093469,1
"3109","GB41688",189,157,443,239,82,183,106,76,184,249,216,250,-0.00725837566562362,4.77681818034811,0.980236942440841,1
"3110","GB41692",397,253,526,381,182,372,196,122,339,352,370,356,0.0977176375149493,5.51371531886081,0.661725189536482,1
"3111","GB41694",38,47,105,65,15,39,18,6,32,63,22,52,-0.219088855327695,2.53240797921884,0.558557926823743,1
"3112","GB41695",60,60,118,115,25,107,43,18,45,39,58,64,-0.23706583918546,3.16960299467675,0.446035113786556,1
"3113","GB41697",902,667,1198,754,429,794,557,304,859,1270,828,1018,0.199480204861848,6.82792891243149,0.453242350357849,1
"3114","GB41700",124,57,87,140,31,70,15,5,78,30,49,80,-0.149087126495061,3.14903745993839,0.742666564957825,1
"3115","GB41701",188,133,710,313,89,356,87,31,176,167,167,307,0.0408246873164914,4.87303904942315,0.888799731769225,1
"3116","GB41702",52,25,63,41,17,37,24,16,16,25,36,51,-0.276211012004416,2.3285201403594,0.361212407198158,1
"3117","GB41711",566,420,695,482,287,525,315,212,432,751,363,445,0.00882184727720991,6.0445793328077,0.976340311743025,1
"3118","GB41713",228,172,522,311,128,270,140,75,208,187,197,227,-0.141550162296753,4.95269972749113,0.545851944989272,1
"3119","GB41715",9788,14158,5889,7558,10061,4039,7189,8748,7072,25127,8843,6708,-0.0889355190289938,10.5748326751134,0.840176728412218,1
"3120","GB41719",229,246,237,265,105,297,109,164,152,197,187,289,-0.194417388497401,4.96102079049202,0.477551026917498,1
"3121","GB41724",173,98,383,263,93,125,69,16,96,149,82,215,-0.185196765879845,4.27839962128397,0.5702029367283,1
"3122","GB41725",773,460,809,588,375,363,477,237,563,731,613,471,-0.125141264383312,6.30060811699776,0.636597627335554,1
"3123","GB41727",78,60,308,160,44,134,38,6,48,55,38,122,-0.280909191714932,3.55837866493984,0.473139447912413,1
"3124","GB41732",776,313,902,839,429,820,708,106,323,498,315,693,-0.212429470045046,6.32493718823905,0.545318638064435,1
"3125","GB41733",942,1281,423,627,955,309,950,1190,850,2376,971,628,-0.259167185837105,7.32725616444076,0.576289388138082,1
"3126","GB41735",399,232,831,401,279,389,255,91,151,250,500,565,0.0895125749806293,5.65255813527552,0.767422840338965,1
"3127","GB41737",426,305,356,257,255,268,242,147,231,304,319,245,-0.135188010580682,5.40289953193818,0.600045684688725,1
"3128","GB41741",116,371,141,154,245,66,108,386,120,496,178,134,-0.51681020863743,5.19905549915558,0.321199998974714,1
"3129","GB41742",27,14,62,31,10,17,14,10,27,25,19,32,-0.212035988501166,1.83529727434644,0.523400104025002,1
"3130","GB41746",29,24,97,72,20,42,10,3,36,25,30,42,-0.0222943501715987,2.32090477707781,0.982806881218445,1
"3131","GB41751",163,113,403,182,69,197,85,10,62,82,100,204,-0.207885864649027,4.19993141799106,0.566362898550287,1
"3132","GB41754",430,256,1016,853,273,1081,450,228,414,356,272,905,0.00887342227805047,6.26812295079796,0.981960360432889,1
"3133","GB41755",238,176,299,189,136,183,118,90,161,194,230,209,0.00504918517252582,4.76359266042924,0.991289231124713,1
"3134","GB41759",115,91,165,96,40,85,36,38,97,114,109,110,0.0640612652396524,3.70142684893587,0.809692252858796,1
"3135","GB41761",83,105,183,95,53,110,63,77,121,108,131,163,0.0718003560719114,4.00966524922494,0.827157105875974,1
"3136","GB41767",124,114,129,211,107,154,68,34,69,71,196,182,0.250163536598354,4.15818102714617,0.426227025929067,1
"3137","GB41769",152,146,171,119,62,114,93,64,111,173,95,129,-0.218597736538546,4.13899160121953,0.344351420805317,1
"3138","GB41770",462,405,645,412,276,489,241,230,377,652,396,529,0.111639017116895,5.95024404330867,0.644729506750643,1
"3139","GB41771",98,77,339,214,54,86,56,21,110,116,205,71,-0.0822584589066123,4.02455395573107,0.836849804581625,1
"3140","GB41774",204,141,200,104,84,129,65,72,137,183,143,150,0.0387967286121622,4.29655530197567,0.892720286863378,1
"3141","GB41775",320,211,459,326,168,273,159,86,297,277,284,373,0.153350720832654,5.25102320301363,0.484325404605935,1
"3142","GB41776",489,110,448,99,265,122,55,36,72,140,81,673,0.375591224349718,4.86062530951515,0.446832065829576,1
"3143","GB41777",4613,2465,1833,1185,3871,678,857,355,896,2211,1031,3275,0.285030017560949,8.16084211282692,0.54825086829348,1
"3144","GB41778",1139,842,2049,1137,630,1867,796,288,826,1206,624,1531,0.133657802001074,7.22464147976006,0.665393990743757,1
"3145","GB41779",912,428,996,846,365,1074,795,179,815,1068,714,1304,0.294487033451465,6.80723591544304,0.35495572470408,1
"3146","GB41780",74,54,106,65,45,65,34,21,65,102,70,63,0.250862331363997,3.20969397594199,0.311095215107523,1
"3147","GB41782",193,140,602,389,147,318,163,54,168,191,152,322,-0.100107699580475,5.00956134033891,0.73096045019505,1
"3148","GB41783",184,102,198,169,117,155,122,38,113,153,116,143,0.00564476692367893,4.29341748987243,0.975030108393942,1
"3149","GB41788",36,33,51,40,17,26,22,19,32,46,30,34,-0.168709918043525,2.30136528183257,0.503409026036245,1
"3150","GB41792",74,46,128,123,32,58,23,30,36,105,28,77,-0.312816547426295,3.15467751098796,0.330845782629387,1
"3151","GB41793",2207,2356,2097,2058,1740,1366,1511,1205,1471,3191,1967,1623,-0.132782301150009,8.17449490333972,0.68317521595857,1
"3152","GB41794",506,359,764,482,246,431,266,149,413,528,365,426,-0.0294009003202977,5.85840993261659,0.900057562076066,1
"3153","GB41795",403,283,501,329,214,312,211,159,294,386,360,371,0.0109574032127947,5.53683055701105,0.968959362282844,1
"3154","GB41796",156,109,276,156,55,124,40,69,113,103,99,153,-0.269378695550105,4.0954778286597,0.308643071540152,1
"3155","GB41797",721,519,1076,1028,368,618,464,269,764,812,714,874,0.0223018198669262,6.60711537750676,0.933898353398061,1
"3156","GB41798",1314,2189,2229,1603,1157,1218,735,607,1323,3233,1119,1632,0.117183416670249,7.76746097409834,0.716776084218601,1
"3157","GB41800",139,115,194,109,67,120,57,29,82,110,124,106,0.00161178377381428,3.89274764464998,0.974403172886614,1
"3158","GB41801",127,96,220,133,51,139,59,28,79,71,104,133,-0.105110995287164,3.85446513309536,0.69800532355389,1
"3159","GB41804",468,411,475,367,280,355,294,260,314,542,365,457,-0.119610025612225,5.85123578001611,0.628571445748124,1
"3160","GB41809",175,177,183,128,143,82,161,130,159,271,195,169,-0.105778731758344,4.69135673595898,0.695986651433496,1
"3161","GB41810",201,210,230,141,143,139,158,114,151,284,219,187,-0.0442951027213977,4.78988438196288,0.846415618756376,1
"3162","GB41811",1478,1287,2318,1709,857,1112,804,688,1045,1238,1296,1304,-0.266212537501151,7.51397453059471,0.347653905234872,1
"3163","GB41815",76,40,256,112,32,93,29,26,74,96,82,124,0.0633807905555774,3.5375207307135,0.830662740590266,1
"3164","GB41818",160,139,168,130,120,104,63,42,88,186,89,119,0.0475342658876718,4.09938775499017,0.841358500118921,1
"3165","GB41821",1259,1272,2157,1856,860,1398,607,537,823,1062,819,1311,-0.242028473449422,7.37220266193704,0.390506533865773,1
"3166","GB41822",229,149,420,254,84,193,158,81,214,230,229,264,-0.0787131753121168,4.88055982684568,0.726475499852655,1
"3167","GB41823",63,51,61,44,42,41,33,20,39,76,78,42,0.208087089576889,2.90189370175162,0.494407881496818,1
"3168","GB41825",658,470,865,522,280,594,367,205,485,641,568,717,0.069880714834237,6.2385055263817,0.774075906495251,1
"3169","GB41827",129,109,91,64,60,44,50,30,78,133,65,69,-0.106202789573387,3.51360458217293,0.735503852210812,1
"3170","GB41829",359,264,546,300,172,260,163,97,269,272,242,307,-0.111928285381823,5.25606706548712,0.609941880820645,1
"3171","GB41831",85,57,146,93,29,48,31,11,45,65,67,64,-0.271510277728495,3.09590646474286,0.376317076632484,1
"3172","GB41833",61,20,74,71,23,69,16,11,52,29,24,74,0.206842126213396,2.64325712479333,0.5353762540777,1
"3173","GB41835",486,315,754,372,205,357,221,91,329,308,356,436,-0.0572462654232714,5.60842253972037,0.821659509771352,1
"3174","GB41836",748,541,1157,712,379,625,387,186,390,518,516,625,-0.204982320675098,6.30981092848621,0.408372050178378,1
"3175","GB41837",115,74,126,99,56,72,63,52,89,75,93,93,-0.187569628444187,3.66455434161288,0.442011016429691,1
"3176","GB41839",28,29,83,30,15,27,13,6,28,28,26,29,-0.155524446001588,2.04049987565961,0.707731030398036,1
"3177","GB41840",216,140,332,197,84,174,84,59,152,139,146,163,-0.177348106432139,4.46556467832173,0.429615710260782,1
"3178","GB41841",48,41,82,37,26,28,27,13,42,52,45,41,-0.0323720812928942,2.56820473987323,0.961446875407496,1
"3179","GB41842",485,249,745,538,194,734,269,82,329,420,307,672,0.234410976401598,5.83636843961688,0.424330682804191,1
"3180","GB41843",890,613,1550,851,556,970,605,262,592,1185,582,897,0.0354825893081476,6.80431762521912,0.898724816002131,1
"3181","GB41844",53,50,148,84,45,60,29,22,51,93,72,72,0.12603699001837,3.20390341078787,0.622629090151057,1
"3182","GB41845",36,25,153,63,10,66,5,7,35,38,38,58,0.0329276172876394,2.5587774590334,0.924769702119569,1
"3183","GB41846",899,551,1498,763,448,1009,512,198,728,966,674,1282,0.264978525071425,6.77227339913748,0.357193108250851,1
"3184","GB41847",186,132,356,227,94,140,60,23,108,112,137,192,-0.126084136913793,4.31380286263595,0.671268568930971,1
"3185","GB41848",130,63,186,87,29,125,60,42,118,177,65,144,0.171734076702829,3.84139928234929,0.561236499895182,1
"3186","GB41849",81,34,133,64,26,71,37,28,46,74,52,64,-0.150444007811518,3.08448548581502,0.584460726142811,1
"3187","GB41852",302,183,453,322,127,258,114,87,190,202,195,304,-0.124477652174542,4.99275961864675,0.579431830990238,1
"3188","GB41855",243,171,188,159,119,77,101,110,94,159,250,129,-0.300824134205393,4.52444931341375,0.337060585615662,1
"3189","GB41858",181,162,431,241,107,216,88,38,161,330,128,227,0.151979466310919,4.69710338182026,0.546808444522499,1
"3190","GB41863",303,204,231,377,163,131,191,94,160,243,244,305,-0.216332773030324,5.02600485018961,0.417242415166297,1
"3191","GB41865",89,63,133,87,45,73,48,31,70,108,76,90,0.0397142226268366,3.46227280926662,0.870045689579376,1
"3192","GB41872",355,202,492,332,191,359,162,87,243,277,327,360,0.18447421785439,5.3156480656808,0.416679015400984,1
"3193","GB41874",65,83,410,143,42,208,44,66,97,96,81,243,0.00336447942586445,4.15312466562987,0.999999999999999,1
"3194","GB41875",50,30,64,75,23,36,21,7,32,27,42,51,-0.12422757007848,2.47369380270069,0.75022550255002,1
"3195","GB41876",12,9,84,29,12,24,15,2,21,8,12,48,-0.030783061698727,1.71447369434293,1,1
"3196","GB41877",303,257,494,214,152,281,144,88,315,386,275,297,0.226446238233503,5.23231988200771,0.323155956474033,1
"3197","GB41882",774,533,1029,742,434,558,467,224,474,949,562,549,-0.0831179623069204,6.43858624623901,0.752268630712897,1
"3198","GB41883",52,46,122,82,24,72,26,13,44,57,44,89,0.0394896789219707,2.96551428766885,0.865714179054837,1
"3199","GB41884",44,38,106,50,24,58,19,26,39,34,38,71,-0.0655610572133292,2.73603175252998,0.830487084024805,1
"3200","GB41888",35,33,214,79,24,71,19,9,41,23,35,112,-0.0733297527204431,2.93005775584894,0.894458326291519,1
"3201","GB41889",2154,680,3402,1359,615,3139,1772,307,1037,2055,844,2991,0.13611681704482,7.84803794049686,0.738882960176118,1
"3202","GB41891",34,28,135,78,22,49,17,1,13,14,24,96,-0.166438927392075,2.51253534178443,0.778550252349824,1
"3203","GB41893",49,58,121,96,33,42,43,13,42,32,129,60,-0.0446609340676944,3.11906264015603,0.924884609189098,1
"3204","GB41894",82,67,235,162,24,93,23,8,39,39,70,108,-0.394765247146564,3.37315263355227,0.308636142920328,1
"3205","GB41896",46,30,56,51,21,46,37,7,36,53,55,37,0.13738127423774,2.55915589234294,0.635367550617499,1
"3206","GB41901",559,815,460,467,462,328,313,355,341,1720,430,370,0.0698071986571517,6.36599868447704,0.861211532259646,1
"3207","GB41903",48,54,107,63,40,55,21,43,41,172,52,46,0.170359496139471,3.18276084184458,0.651377054494045,1
"3208","GB41904",42,25,54,48,16,72,11,14,30,36,34,38,0.255049632861232,2.3710437111378,0.434686626044633,1
"3209","GB41905",217,181,230,148,123,152,151,51,217,308,164,203,0.21266201785021,4.69882954858602,0.385892674880121,1
"3210","GB41907",626,480,953,631,341,540,433,322,658,947,548,618,0.00413889969437908,6.42615059469112,0.992737623058313,1
"3211","GB41908",1930,1438,1971,1523,1055,1243,855,1004,920,1134,1590,1446,-0.305661212519591,7.66306703155873,0.33516960066049,1
"3212","GB41909",96,67,143,80,33,56,16,20,58,76,72,71,-0.0815802210410388,3.19614994351643,0.817096795191748,1
"3213","GB41910",142,105,379,188,70,182,78,32,118,145,89,217,-0.0346731809389103,4.29123755898306,0.920465998013692,1
"3214","GB41911",373,255,429,378,182,252,224,107,259,398,224,315,-0.130716218926727,5.34555414028747,0.558007301602069,1
"3215","GB41916",92,57,212,130,63,132,84,26,68,61,98,100,-0.102155541692964,3.74492186500513,0.742401805434838,1
"3216","GB41921",73,68,156,64,35,59,30,24,89,59,50,109,0.0319924168045352,3.26781704050941,0.912037244171974,1
"3217","GB41922",1287,621,1372,1013,774,702,593,368,869,906,763,910,-0.0412203964605258,6.94525438297437,0.885344502408526,1
"3218","GB41927",38,33,103,50,24,67,31,11,27,45,34,59,0.0180645791765143,2.64240085262829,0.933061759717073,1
"3219","GB41932",15,21,36,34,13,25,34,12,50,25,27,22,0.00564826874484859,2.0673993287315,1,1
"3220","GB41942",189,162,227,184,97,135,92,42,135,132,155,151,-0.09609352896075,4.35110897104966,0.693562323539371,1
"3221","GB41945",522,365,311,243,216,159,355,84,368,486,216,182,-0.26700665959825,5.44361646318118,0.435232535118547,1
"3222","GB41946",953,540,2093,1149,437,863,579,138,602,1248,521,1153,-0.0500993214551779,6.82386074783566,0.880214598056218,1
"3223","GB41968",117,87,202,89,56,100,42,58,112,160,75,139,0.0916442463853192,3.88517141634598,0.742242444809235,1
"3224","GB41969",118,120,194,124,81,120,89,54,84,142,147,145,0.0111916795105259,4.12024460763821,0.977573859181196,1
"3225","GB41970",210,109,268,206,99,167,114,68,161,233,166,182,0.0462551680957796,4.56861118650414,0.839131834703875,1
"3226","GB41973",379,261,482,316,244,272,274,186,440,597,418,330,0.186642099530928,5.69666584221229,0.44237955274545,1
"3227","GB41974",42,33,81,36,21,37,15,14,27,39,42,37,-0.042617709481508,2.37305855064215,0.913112139243566,1
"3228","GB41979",2739,3507,4138,2904,2338,2649,2157,1918,2879,4713,1754,3201,-0.117332004952023,8.767062838915,0.711111749857666,1
"3229","GB41980",484,300,408,355,211,284,224,152,252,341,271,318,-0.232349046582041,5.46353044238464,0.31513818333445,1
"3230","GB41982",35,39,77,40,22,38,16,9,29,37,32,52,0.0403620736181235,2.36706557958454,0.870794648233384,1
"3231","GB41983",241,220,301,290,189,150,122,131,176,353,284,197,0.00342340017562829,5.03999125368231,0.999511103701151,1
"3232","GB41987",108,53,106,64,44,82,34,40,90,95,65,88,0.169130516854848,3.41817280696313,0.54216429995092,1
"3233","GB41988",61,41,66,27,20,30,18,16,21,54,45,62,0.00972101211865353,2.49679594262946,1,1
"3234","GB41989",86,75,171,92,61,93,25,26,44,48,93,122,0.0960895127685388,3.46767464782079,0.730710430028366,1
"3235","GB42010",68,37,64,40,32,32,34,35,59,112,53,51,0.156142747420272,2.96864244556356,0.658080900966358,1
"3236","GB42011",103,63,65,58,46,46,72,42,99,134,124,66,0.196327824652462,3.55954803183865,0.534763182492863,1
"3237","GB42012",76,53,81,56,26,48,46,29,55,73,79,54,-0.0887350051390827,3.08373698976207,0.719827494819185,1
"3238","GB42013",141,125,76,115,108,55,106,112,107,228,151,95,-0.127248420293798,4.25268054927614,0.694514938655266,1
"3239","GB42014",553,491,1352,862,313,603,268,170,431,504,467,687,-0.163798095953723,6.24527950377439,0.52729369884293,1
"3240","GB42015",138,103,141,152,86,71,102,63,108,159,107,102,-0.219138292279187,4.07216007108415,0.38169943504858,1
"3241","GB42016",427,353,498,404,257,291,205,145,256,348,320,352,-0.139364692268673,5.54885726567538,0.538209532056843,1
"3242","GB42017",384,320,422,326,251,250,321,248,432,617,468,435,0.09501754181045,5.82373587660525,0.711523706153716,1
"3243","GB42018",159,112,130,96,118,88,147,115,206,242,194,144,0.147174992271398,4.53088710844296,0.626782571485441,1
"3244","GB42019",2557,1485,3649,2266,1204,2626,1137,704,2162,2330,1796,2414,0.143066820053583,8.14653387713375,0.610752102807483,1
"3245","GB42020",198,167,259,130,116,141,98,83,172,341,174,169,0.194369259396329,4.63219595656618,0.429319917432312,1
"3246","GB42022",100,66,209,97,28,96,21,31,60,49,70,109,-0.220119976457099,3.42125653068016,0.487501165332643,1
"3247","GB42023",431,250,553,494,218,343,214,109,319,347,284,365,-0.0670981834132725,5.53379926858276,0.772984627579396,1
"3248","GB42024",629,562,723,744,448,466,439,440,478,888,478,581,-0.233534052682516,6.44514199275422,0.417668681082587,1
