"","ID","NC.1","NC.4","NP.1","NP.4","NP.5","NP.6","NC.2","NC.3","NC.5","NC.6","NP.2","NP.3","logFC","logCPM","PValue","FDR"
"3545","GB53925",2962,1321,1383,4171,1124,1171,1417,242,2024,3097,7302,2370,0.5699910730102,8.39653976698332,0.232408869446617,0.550176370210439
"3546","GB40448",1286,881,1554,1329,626,1153,705,936,889,1672,900,1087,-0.368156871694499,7.34870376942081,0.233714547229758,0.550835928376738
"3547","GB40656",295,209,569,328,163,399,163,72,242,390,228,380,0.284059393147499,5.29971471453387,0.233426915915222,0.550835928376738
"3548","GB41774",204,141,200,104,84,129,65,72,137,183,143,150,-0.285612860110045,4.29655530197567,0.233353624711298,0.550835928376738
"3549","GB42298",464,299,804,523,275,679,306,145,426,524,444,630,0.300641972005419,6.01538786702744,0.233064237255072,0.550835928376738
"3550","GB42968",272,202,231,159,182,148,97,107,161,362,182,215,-0.318724477327461,4.84058371963775,0.233613071607975,0.550835928376738
"3551","GB43035",54,64,98,86,55,52,31,18,37,50,35,70,0.320001704245613,2.99859573078027,0.233373364599632,0.550835928376738
"3552","GB43509",14,2655,3035,944,725,557,452,1112,2683,57,117,35,-1.07662896550193,7.33930889566434,0.233078170936996,0.550835928376738
"3553","GB46643",216,154,211,128,110,133,108,69,142,251,116,244,-0.284608935502479,4.51225792499691,0.232876501574146,0.550835928376738
"3554","GB47083",81,96,291,184,38,112,34,72,55,59,73,121,0.43097299107194,3.83478763147102,0.233633013219411,0.550835928376738
"3555","GB47461",43,29,84,46,15,63,28,13,36,33,51,49,0.37066029585989,2.57575367979553,0.233584930997504,0.550835928376738
"3556","GB51693",129,73,213,152,67,108,65,36,90,138,100,173,0.280605999409232,3.97518402042951,0.233680412443562,0.550835928376738
"3557","GB52716",666,676,4245,1001,387,1146,262,141,1204,2053,515,2033,0.541495099096425,7.19017631666266,0.232799728571204,0.550835928376738
"3558","GB53370",98,87,45,10,30,34,7,32,26,8,22,65,-0.64626301582282,2.59763451570544,0.233086325615282,0.550835928376738
"3559","GB53703",1424,793,1703,1163,766,1566,693,322,1290,1062,1570,1940,0.367314473827676,7.39400105373305,0.233171597967735,0.550835928376738
"3560","GB54843",411,335,837,478,263,535,230,128,461,425,398,568,0.289226355044716,5.8806227210104,0.233737695537365,0.550835928376738
"3561","GB55572",1169,832,1210,827,567,774,505,385,883,1543,828,838,-0.333556113136074,6.95438625771825,0.233391653956543,0.550835928376738
"3562","GB42860",616,413,568,457,299,414,317,193,537,861,553,535,-0.295271397370128,6.11676658421114,0.23414070875756,0.550914436402937
"3563","GB43910",30,30,43,40,19,31,18,11,14,22,27,48,0.378454955699086,2.08310951527682,0.23405361746379,0.550914436402937
"3564","GB46215",202,126,180,123,106,115,101,67,155,202,164,164,-0.27397382706971,4.39727617970944,0.233933071575609,0.550914436402937
"3565","GB47234",20,11,49,37,14,24,18,3,19,33,14,38,0.421262533685136,1.79064159356593,0.234077647884096,0.550914436402937
"3566","GB49124",89,62,221,97,39,115,40,18,92,128,86,118,0.333308173466963,3.64604160978399,0.23423054207408,0.550914436402937
"3567","GB51699",166,145,333,196,90,246,81,66,188,237,209,278,0.284710352369411,4.70477178121208,0.233850221299999,0.550914436402937
"3568","GB51822",147,112,228,135,78,172,71,24,113,120,112,148,0.281289256233378,4.09481427095287,0.234181941257637,0.550914436402937
"3569","GB42218",6185,5814,21393,9918,5582,11105,3768,3790,8726,5346,3534,12191,0.425985793242627,10.133190768707,0.234683594078689,0.551335259357082
"3570","GB42963",372,275,639,435,214,566,245,108,295,355,255,464,0.290723629205749,5.62927769234465,0.23515692762111,0.551335259357082
"3571","GB46818",62,37,162,101,29,74,26,36,67,90,85,92,0.362276866588078,3.34239956132801,0.235083196726698,0.551335259357082
"3572","GB48748",709,401,1066,897,359,509,345,191,447,394,489,676,0.309870367029935,6.24299660348068,0.235046502493192,0.551335259357082
"3573","GB49390",345,207,329,269,171,237,205,248,151,168,240,190,-0.382376137896635,5.19102389428649,0.234745095379293,0.551335259357082
"3574","GB50872",41,39,74,32,18,48,21,16,60,95,31,59,-0.360385805858485,2.68887681656702,0.234870830633504,0.551335259357082
"3575","GB51701",175,114,206,116,78,89,53,59,152,201,134,125,-0.297854221771807,4.17216099132616,0.235127551663663,0.551335259357082
"3576","GB51836",237,130,220,151,88,93,86,64,145,179,143,162,-0.278238716126857,4.35568935836553,0.23519783466377,0.551335259357082
"3577","GB53155",24,30,36,23,12,18,14,13,28,16,11,27,-0.391832811393845,1.73854893841726,0.234837869651631,0.551335259357082
"3578","GB53669",43,27,65,48,16,38,45,22,52,46,47,36,-0.33002773205234,2.63464018729867,0.234541842077158,0.551335259357082
"3579","GB55509",36,27,70,46,10,29,11,2,23,40,45,25,0.423271374382302,2.10677462264602,0.234584619343132,0.551335259357082
"3580","GB55851",55,29,73,38,11,13,18,26,15,22,16,26,-0.447623068730932,2.11706853554381,0.234822411550756,0.551335259357082
"3581","GB44516",314,224,416,271,192,230,233,127,293,374,253,287,-0.261866695574509,5.30112432684223,0.235353161200587,0.551453691138473
"3582","GB49067",774,344,1455,845,287,1178,682,128,425,573,405,1074,0.42716894991719,6.53960892542346,0.235379780941135,0.551453691138473
"3583","GB41079",250,161,247,171,80,150,77,74,159,198,149,152,-0.270349923757703,4.48303195681684,0.23580115337933,0.551824673496747
"3584","GB43755",27,23,65,38,19,43,23,9,23,29,27,32,0.365421996035238,2.15722895189056,0.235628688747107,0.551824673496747
"3585","GB49702",65,63,228,104,36,115,31,9,91,179,90,127,0.419963017141788,3.65324168948915,0.235755891916627,0.551824673496747
"3586","GB52883",179,108,133,110,77,110,102,53,113,146,127,150,-0.281972231373391,4.12974790113108,0.235714675550963,0.551824673496747
"3587","GB53365",86,77,170,99,33,102,25,11,73,79,42,114,0.359665123097762,3.36767957392327,0.235946877807972,0.552011764305689
"3588","GB40396",89,52,80,63,47,59,62,28,64,74,51,70,-0.31555633411224,3.2269113838047,0.236045114944693,0.552087682445894
"3589","GB41225",881,422,1181,748,380,693,424,181,546,857,1033,1038,0.341228285985843,6.59736636243592,0.236549010019785,0.55218895468318
"3590","GB43894",376,362,402,311,273,277,272,168,289,547,343,394,-0.289719155221964,5.64014407490528,0.236363837369834,0.55218895468318
"3591","GB45303",541,328,1062,596,319,698,306,150,463,686,398,765,0.308566490619123,6.17629515950231,0.236538531975171,0.55218895468318
"3592","GB50814",293,142,659,297,117,231,104,36,346,301,337,292,0.369831347826412,5.12509870491718,0.236182910424258,0.55218895468318
"3593","GB54590",7146,6531,16772,10463,4547,8777,4224,1797,7779,9059,7663,10765,0.367258038552821,10.0792335412978,0.236394973817061,0.55218895468318
"3594","GB55760",37,40,42,26,28,17,12,30,16,32,24,22,-0.457881490205583,2.14768428072661,0.236478888408102,0.55218895468318
"3595","GB55962",18,7,63,27,8,26,10,0,20,40,14,28,0.504485235005914,1.62995253265653,0.23641848617333,0.55218895468318
"3596","GB50323",306,187,369,224,151,231,165,112,284,355,191,315,-0.253606259798079,5.12268288692174,0.236817257653542,0.552200729710621
"3597","GB51218",56,61,182,225,73,138,50,12,229,47,76,112,0.503077689931366,3.89442691469199,0.236812973099577,0.552200729710621
"3598","GB52255",1142,1284,1221,924,946,812,578,468,822,2065,714,1010,-0.378740725265142,7.19290823984407,0.23670061088147,0.552200729710621
"3599","GB54051",478,345,890,771,315,720,292,156,570,561,425,610,0.308193773521505,6.16076682396352,0.236633907932484,0.552200729710621
"3600","GB51620",108,85,122,73,59,83,57,36,107,161,103,100,-0.295680361772002,3.74093025531063,0.237120378338042,0.552716814299915
"3601","GB54592",195,128,319,217,87,143,58,47,128,130,131,146,0.264696848788188,4.32043656037873,0.237170310807197,0.552716814299915
"3602","GB47026",677,448,2614,1172,322,731,348,138,894,1149,616,887,0.419608322895183,6.73531513120918,0.237324108947222,0.552921688585533
"3603","GB42653",476,305,612,480,192,268,434,219,323,360,368,437,-0.312179009861366,5.79639779299976,0.237452132430228,0.553066415585477
"3604","GB52074",2282,2137,7187,3312,1253,4708,1624,659,3147,3675,2102,4484,0.401279703060034,8.66702134494521,0.23752929713427,0.553092636390342
"3605","GB40480",213,117,318,247,65,113,66,33,105,141,122,181,0.299317610858424,4.27754397354018,0.237741743820313,0.553296370680582
"3606","GB45609",479,542,2702,396,802,247,175,128,774,917,830,347,0.532684832278149,6.5206216535664,0.237748654989773,0.553296370680582
"3607","GB47285",83,81,314,150,49,200,64,54,133,114,81,150,0.354057686141054,4.09694557244662,0.237982574818492,0.553671180898856
"3608","GB52633",30,7,81,58,11,31,22,14,19,31,12,55,0.503200510890074,2.15652322850893,0.238041661187211,0.553671180898856
"3609","GB45127",346,219,647,354,181,364,156,75,323,373,283,411,0.280173352505079,5.4121610046424,0.238246042501158,0.553677886299223
"3610","GB47569",65,22,45,39,23,18,28,17,31,25,28,27,-0.397975169797986,2.25587934531247,0.238308451538703,0.553677886299223
"3611","GB49622",593,449,664,441,315,413,294,214,423,690,363,500,-0.282525496438171,6.01699002558379,0.23812049822849,0.553677886299223
"3612","GB54753",2475,4251,4978,2974,2473,2483,1667,1063,2579,9700,1964,3434,-0.437316470635801,8.85996320135247,0.238304895853669,0.553677886299223
"3613","GB40270",81,70,99,99,66,75,63,52,95,165,93,93,-0.295780174962853,3.72913416057958,0.238723897193779,0.553723312672801
"3614","GB42551",153,99,286,175,113,171,93,56,128,123,55,291,0.346142541740122,4.36674984269325,0.238501690425276,0.553723312672801
"3615","GB44721",476,403,535,307,240,329,214,151,322,484,307,359,-0.273522286926374,5.6362757934992,0.238561801669452,0.553723312672801
"3616","GB51955",413,349,587,375,243,383,226,200,414,625,367,331,-0.279795430498632,5.77474540713423,0.238667184702127,0.553723312672801
"3617","GB52308",807,2781,1084,278,870,1039,217,343,1433,1413,751,1347,-0.556274242288037,7.23896464212712,0.238524694363368,0.553723312672801
"3618","GB53596",479,322,600,639,234,672,201,73,403,566,363,472,0.326320582592382,5.84779215918213,0.238689657697805,0.553723312672801
"3619","GB41671",1111,1108,1174,1009,678,896,574,1037,663,745,955,757,-0.42983529707196,7.15397552822118,0.23889341337023,0.55396339458496
"3620","GB46628",121,91,272,138,80,167,80,39,143,169,141,182,0.274916094449647,4.24831297101793,0.239035647175097,0.554140096987132
"3621","GB50096",66,65,258,76,38,94,27,18,100,95,66,95,0.368496626139224,3.48246582954338,0.239179491407264,0.554167391465973
"3622","GB51655",276,194,333,245,161,190,121,156,247,309,217,232,-0.273660512209979,5.0572736517881,0.239170440500715,0.554167391465973
"3623","GB40398",145,93,133,118,84,83,81,73,119,143,122,138,-0.279950536466457,4.07727423455772,0.239778984043612,0.554626100256709
"3624","GB41311",1102,1416,1107,1953,458,788,1697,284,693,1669,775,1416,-0.453934712612745,7.34944041202761,0.239937075218704,0.554626100256709
"3625","GB45183",245,181,278,209,109,154,121,100,205,262,214,216,-0.249707059588047,4.80469774757328,0.240104459274621,0.554626100256709
"3626","GB45645",1527,1311,2212,2149,952,1012,665,403,445,410,612,1303,0.397983926723382,7.25723008658141,0.240075549142763,0.554626100256709
"3627","GB48052",11887,11456,8311,10355,6518,5732,3986,7946,6336,6277,8817,5842,-0.461725569367373,10.2631018092405,0.239977785219575,0.554626100256709
"3628","GB48697",296,143,96,3,80,53,19,15,290,256,241,122,-0.746923085192446,4.25496259194231,0.23966688117251,0.554626100256709
"3629","GB50598",5339,3059,8712,8204,3196,9131,4163,1560,4247,4784,2493,8163,0.409546404330893,9.52206947200645,0.239722019874952,0.554626100256709
"3630","GB52761",86,43,52,64,17,41,48,15,21,42,45,14,-0.452129635028893,2.62760573271202,0.239754225875706,0.554626100256709
"3631","GB53849",149,104,289,163,61,189,72,58,110,114,118,171,0.290020315184784,4.22970784365998,0.239719442058309,0.554626100256709
"3632","GB53886",22,18,124,45,9,56,44,3,23,46,19,70,0.548127676820598,2.46475395168638,0.239689856770825,0.554626100256709
"3633","GB55105",267,200,294,247,160,207,184,154,220,286,246,258,-0.263115003831374,5.10364774275383,0.239881106836111,0.554626100256709
"3634","GB55456",569,570,1003,563,307,577,257,569,500,702,472,585,-0.367559826413333,6.39512622429874,0.240212406988329,0.554722762643384
"3635","GB48408",592,310,978,695,310,777,305,200,612,533,540,748,0.314640625474435,6.27071364511071,0.240403076373305,0.555010348535013
"3636","GB40157",9303,5444,13358,8827,4743,11983,5231,1794,6344,6751,4671,13765,0.393057244594114,10.0503169514088,0.240656998395318,0.555241652179191
"3637","GB45685",355,296,598,559,152,204,129,75,177,243,196,284,0.288447821062569,5.21265895777373,0.240657193611784,0.555241652179191
"3638","GB48780",173,116,242,149,107,148,88,96,195,272,153,179,-0.268715922565547,4.55535016914857,0.24070175531791,0.555241652179191
"3639","GB40101",51,58,63,50,41,23,19,46,44,62,53,44,-0.404667607041713,2.87246647798911,0.24088310146623,0.555282568005827
"3640","GB46480",28,20,20,31,7,19,22,19,14,11,22,19,-0.423848808958713,1.6922801582582,0.2409424340256,0.555282568005827
"3641","GB53662",31,20,78,35,14,22,10,7,34,28,31,38,0.376738094304149,2.06086791047301,0.240984164999669,0.555282568005827
"3642","GB53937",169,148,408,189,94,248,96,75,127,176,148,193,0.277068953669351,4.59927671198075,0.240956846011805,0.555282568005827
"3643","GB41325",113,68,255,129,58,80,77,42,58,74,88,148,0.337788101202381,3.80972723096876,0.241490405880575,0.555889532400045
"3644","GB41907",626,480,953,631,341,540,433,322,658,947,548,618,-0.297038510243309,6.42615059469112,0.241525802514307,0.555889532400045
"3645","GB42675",99,77,105,120,51,69,57,80,89,89,89,100,-0.321862611488289,3.73265833992834,0.241711261168704,0.555889532400045
"3646","GB44261",25,16,39,41,12,41,6,3,39,21,12,36,0.438008285141435,1.84441531475817,0.241518324227333,0.555889532400045
"3647","GB48644",56,32,114,45,11,56,19,5,32,42,32,54,0.388828642508318,2.50990211680377,0.241626996109611,0.555889532400045
"3648","GB48746",31,16,39,27,10,9,17,13,6,31,10,17,-0.446292466225414,1.56506805720827,0.241690907829566,0.555889532400045
"3649","GB49355",171,138,366,218,89,176,102,64,136,152,189,178,0.271376606280224,4.54008141246562,0.241644621061888,0.555889532400045
"3650","GB50069",194,160,183,129,107,132,78,101,93,236,155,155,-0.307342913411763,4.43126992079526,0.241809317052557,0.555962681837001
"3651","GB43117",134,143,185,117,81,105,63,50,132,209,118,121,-0.283806086012891,4.13840776318051,0.242098038397138,0.556474044981862
"3652","GB48482",82,82,130,70,48,91,71,37,108,95,80,82,-0.288576377027048,3.60463690765835,0.242320629691213,0.556833166585065
"3653","GB42021",781,975,1219,702,552,601,516,873,427,529,784,569,-0.451187011607649,6.83249401459538,0.242492565826173,0.5569232655756
"3654","GB51591",171,104,360,129,67,215,71,49,126,209,114,284,0.321204627798412,4.42532215329777,0.242487414418578,0.5569232655756
"3655","GB52662",175,111,293,163,72,279,103,44,177,190,165,273,0.310948636749931,4.57098608426167,0.242562153147779,0.556930667364203
"3656","GB49936",488,374,580,396,299,414,277,210,374,697,331,424,-0.28232240006833,5.88909057465737,0.242757519109963,0.557074405351602
"3657","GB54508",856,650,2212,1122,441,1947,506,287,1129,1742,1057,1613,0.394089800306144,7.25213742080318,0.242754889771914,0.557074405351602
"3658","GB41588",175,109,177,146,104,144,120,82,114,168,114,114,-0.289640996758892,4.31224740202843,0.242829687021449,0.557087680012028
"3659","GB42681",262,221,471,315,127,249,126,81,144,211,217,235,0.254264463642377,4.95533051007978,0.243169303228005,0.557090522651509
"3660","GB42726",414,279,334,296,181,231,159,120,252,394,275,287,-0.269939938190091,5.28591840962197,0.243229227239648,0.557090522651509
"3661","GB44363",345,389,497,407,308,214,203,182,233,849,288,325,-0.347367040196714,5.68326932343437,0.243086682506579,0.557090522651509
"3662","GB47138",26,30,48,40,19,25,8,15,17,13,29,31,0.42172523003996,1.95507123979637,0.243168908362796,0.557090522651509
"3663","GB51395",199,164,257,186,140,141,116,112,155,301,179,177,-0.274909800187514,4.72474537363427,0.242976481091768,0.557090522651509
"3664","GB54693",546,591,864,872,504,1194,389,238,429,684,247,1016,0.377303838397808,6.5001532835161,0.242963494667642,0.557090522651509
"3665","GB54057",138,97,142,115,80,86,67,51,90,231,108,119,-0.296211549683985,4.01105653057943,0.243455414079212,0.557393541327727
"3666","GB55162",1044,650,1167,793,661,525,656,740,689,656,777,743,-0.392169471824789,6.8958397257664,0.243494366361707,0.557393541327727
"3667","GB53424",510,270,1095,596,253,759,230,117,672,721,544,666,0.348133978110764,6.17914468697059,0.243586014083086,0.557451276298135
"3668","GB44425",55,45,41,48,27,26,23,22,31,32,30,31,-0.361429525037395,2.42553635724292,0.243804115118952,0.557484884676095
"3669","GB44926",129,115,185,145,73,126,80,81,152,145,101,139,-0.266425362174889,4.19682223658795,0.243866421788125,0.557484884676095
"3670","GB46896",539,485,754,511,362,452,422,261,510,645,436,485,-0.288865664032956,6.17996585939765,0.243735026840603,0.557484884676095
"3671","GB50923",323,213,330,253,144,160,160,129,196,262,246,228,-0.266618522424319,5.02726950906268,0.243725024135377,0.557484884676095
"3672","GB40129",35,23,64,54,17,20,17,10,13,16,16,30,0.399594435697068,1.96500800331998,0.244034391264326,0.55750304708986
"3673","GB42708",149,171,181,164,72,71,45,67,118,126,93,113,-0.31951636695523,4.06817832971802,0.243953723221568,0.55750304708986
"3674","GB55501",273,173,442,277,132,215,116,75,154,198,165,284,0.251854973105577,4.86329973791135,0.24407366480078,0.55750304708986
"3675","GB41852",302,183,453,322,127,258,114,87,190,202,195,304,0.257307868840693,4.99275961864675,0.244302733626606,0.557705228749524
"3676","GB42312",502,404,622,485,332,457,344,281,487,729,419,539,-0.282873859690638,6.11600750052636,0.244891109279597,0.557705228749524
"3677","GB43877",628,283,757,143,136,859,179,45,243,368,251,730,0.471744662389837,5.67291509013997,0.244893203996901,0.557705228749524
"3678","GB44012",32,23,24,21,28,10,24,23,23,33,30,35,-0.423072378124452,2.08311759703975,0.244867576589661,0.557705228749524
"3679","GB48539",559,799,859,695,343,353,413,200,427,816,492,453,-0.327797145225865,6.26582767907147,0.244505665920487,0.557705228749524
"3680","GB49111",735,472,1482,788,312,819,380,178,531,638,519,812,0.314060428916852,6.43986161114605,0.244473215894052,0.557705228749524
"3681","GB52191",641,342,1765,536,401,490,368,116,1220,731,2126,472,0.508049473098774,6.72626246160163,0.244849052104692,0.557705228749524
"3682","GB52514",60,22,49,52,36,72,19,17,59,56,64,78,0.366262726118442,2.85679100926588,0.244553990521907,0.557705228749524
"3683","GB52775",528,663,2131,444,220,852,394,268,709,448,337,2220,0.488763064647158,6.67093655798349,0.244610242900099,0.557705228749524
"3684","GB53835",23,29,68,39,23,26,13,6,29,26,31,18,0.367289522927504,2.03838220850142,0.244796392673165,0.557705228749524
"3685","GB54661",147,148,416,176,118,177,123,71,132,178,134,301,0.290935201204464,4.64000906123555,0.244459680846624,0.557705228749524
"3686","GB44318",313,217,316,276,134,222,152,113,222,371,200,302,-0.248017673004942,5.09515238085043,0.245098791697255,0.558021991297712
"3687","GB54689",1055,814,1019,870,593,771,528,865,687,872,871,957,-0.37995243804222,7.01355726076502,0.245379785875685,0.558510215098658
"3688","GB48818",342,229,330,235,283,206,205,155,309,434,280,276,-0.303611084978197,5.37397782705202,0.245546362683131,0.558737818773545
"3689","GB42792",7508,17042,4111,7756,11758,2453,5354,5340,5619,17986,10850,4304,-0.58004359223047,10.3711496909616,0.245972989416556,0.559259746228145
"3690","GB43715",284,123,819,371,120,327,250,60,256,329,217,399,0.355893682617792,5.30935014279816,0.245960154278123,0.559259746228145
"3691","GB50481",9842,10385,16271,9986,9954,9070,10170,8055,11638,13605,7979,11542,-0.384306661443495,10.6881942059426,0.245975658165882,0.559259746228145
"3692","GB48134",243,123,525,224,130,255,479,44,356,299,1156,451,0.479663783149698,5.70466081966447,0.246094111795775,0.559377515219432
"3693","GB45142",1414,1466,1236,1215,1119,503,448,1695,443,542,1179,476,-0.601226213767886,7.39271363189287,0.246254584536801,0.559590704964212
"3694","GB41032",65,39,117,69,34,67,21,11,77,60,58,74,0.329708093600198,3.02343555183191,0.246408446601834,0.559637262214505
"3695","GB47799",1108,674,1662,727,506,926,389,186,638,735,695,1277,0.337927696050755,6.7560306811777,0.246352080544114,0.559637262214505
"3696","GB43200",499,361,440,297,236,256,215,119,298,447,342,317,-0.282150079264655,5.53049935166139,0.246528160567067,0.559757663278903
"3697","GB55817",84,76,124,69,32,82,55,36,91,100,64,103,-0.278180648759158,3.48399489099722,0.246708865618837,0.560016445840757
"3698","GB49459",72,48,154,82,28,84,46,13,59,74,64,91,0.326977873323491,3.24258330248224,0.246805839883963,0.560085075258576
"3699","GB44873",454,375,595,400,207,357,228,330,319,391,401,376,-0.313321658388499,5.80705863259513,0.246977628709362,0.560194364074923
"3700","GB52290",82,78,87,61,33,33,33,31,44,67,55,72,-0.324652313607943,3.07167985770989,0.246987505609773,0.560194364074923
"3701","GB40054",4603,2099,2920,2987,2108,2779,3058,2397,1592,2415,2684,2655,-0.423309603735801,8.72926791835738,0.247567221602407,0.560214476038851
"3702","GB41690",404,221,313,230,159,269,172,84,327,491,262,383,-0.287512051580501,5.29618917789668,0.247376197016536,0.560214476038851
"3703","GB44321",356,240,563,372,163,356,168,100,246,281,319,340,0.257572912246823,5.35538068856654,0.247855251326745,0.560214476038851
"3704","GB44860",304,315,273,255,173,159,155,240,70,97,197,158,-0.468086271346699,5.01668054346151,0.247207369323751,0.560214476038851
"3705","GB48580",89,70,71,84,50,39,43,42,60,64,68,52,-0.342697259029665,3.2434985245513,0.247473322431452,0.560214476038851
"3706","GB48861",44299,24445,71985,56321,35938,37327,23966,14615,25749,37950,32939,40448,0.35788670713857,12.369802342055,0.247550372434155,0.560214476038851
"3707","GB49320",17958,17789,16179,24326,9852,7479,10544,12825,10080,12855,11434,13904,-0.438093637916238,11.0607995184049,0.247883434373083,0.560214476038851
"3708","GB49935",39,28,74,33,9,45,22,28,31,55,27,31,-0.359723294062117,2.40739064990841,0.247738163324493,0.560214476038851
"3709","GB50126",118,113,238,149,74,141,64,46,109,130,140,146,0.263032673802525,4.12392123518881,0.247214791914977,0.560214476038851
"3710","GB50351",27,31,53,27,12,34,24,7,43,73,26,42,-0.379711661995044,2.28949797211527,0.24790019729082,0.560214476038851
"3711","GB51482",902,567,2074,1412,353,791,738,202,713,640,1073,913,0.382692802771588,6.88558900610792,0.247930953766479,0.560214476038851
"3712","GB51954",411,287,470,287,224,250,230,142,371,443,367,323,-0.266519615677074,5.53576239995594,0.24784812664087,0.560214476038851
"3713","GB54844",193,125,150,105,97,97,91,62,120,173,179,110,-0.300422565156905,4.23230345299728,0.24769841845245,0.560214476038851
"3714","GB55521",45,68,141,72,29,66,20,22,47,55,53,68,0.335015564691302,3.02034390641119,0.247220355638009,0.560214476038851
"3715","GB43555",19,24,68,31,12,38,11,12,16,18,12,25,0.428047083526643,1.83273782047707,0.2481669401295,0.560225840677159
"3716","GB44299",155,98,369,131,41,151,44,27,105,138,79,160,0.333925819107113,4.0359012624936,0.248395216978964,0.560225840677159
"3717","GB45880",150,132,204,183,107,140,90,65,128,325,95,134,-0.302767990664669,4.4017330084952,0.248232132347513,0.560225840677159
"3718","GB47303",3668,1332,2701,1468,973,8019,2170,316,1142,2745,1701,4736,0.553470466818149,8.47821299882436,0.248334316138443,0.560225840677159
"3719","GB48126",77,77,265,144,42,184,66,26,117,156,87,128,0.341008966200134,3.96551354220606,0.24840328326498,0.560225840677159
"3720","GB51646",172,104,296,166,65,114,65,34,75,108,90,143,0.275368020416424,4.03256064399948,0.248148679406993,0.560225840677159
"3721","GB52084",30,42,61,27,14,20,10,19,20,48,25,22,-0.394027775674746,2.09344398324566,0.248390254206905,0.560225840677159
"3722","GB44772",287,151,327,365,151,274,158,93,186,189,191,348,0.280639269332408,5.02902204188778,0.249085585393616,0.561462861300892
"3723","GB45188",27,20,40,28,7,11,14,13,24,30,26,19,-0.358206216939846,1.74620082038042,0.249040368379755,0.561462861300892
"3724","GB53219",5437,3785,6581,5088,2991,4491,3696,2401,4981,8715,4423,4893,-0.336182339404353,9.44374844752761,0.249430752058026,0.561939025844552
"3725","GB53738",1105,1309,715,1022,756,594,473,977,295,521,810,551,-0.513574820100855,6.9721739752653,0.249391887217722,0.561939025844552
"3726","GB43841",308,236,629,391,152,308,193,62,234,319,260,340,0.274317122835553,5.29186910880537,0.249790528865765,0.562296705536882
"3727","GB44682",2057,1667,1762,1864,1107,786,880,1068,978,1428,1269,1167,-0.392855823842067,7.67021867588609,0.249756043712012,0.562296705536882
"3728","GB48843",2489,1311,1953,23,1093,282,74,42,1723,3818,1106,495,-0.878822988223485,7.31253582304558,0.24969923934228,0.562296705536882
"3729","GB41631",6151,5100,5617,5496,3479,4020,3870,2049,4424,7116,4087,4596,-0.345937303508899,9.42037171840454,0.249923652944612,0.562445506975378
"3730","GB43280",213,149,641,340,92,250,141,60,243,316,172,352,0.315077540476624,5.04367527453441,0.250339396474176,0.562476095103424
"3731","GB45457",571,542,759,511,380,357,376,229,538,900,620,466,-0.303198171331657,6.24768500796587,0.250233408885164,0.562476095103424
"3732","GB50849",34,26,63,38,24,50,18,7,40,38,39,36,0.329274622755031,2.34759274640414,0.250151168280457,0.562476095103424
"3733","GB51367",160,126,210,166,88,170,109,82,215,278,189,190,-0.248437424914968,4.5998585856864,0.250035809302862,0.562476095103424
"3734","GB54521",687,442,582,492,324,508,379,203,550,821,424,703,-0.28807606930137,6.20459303767603,0.25031825260899,0.562476095103424
"3735","GB55685",28,23,21,27,20,19,17,17,14,20,9,17,-0.428186568368111,1.6914959142188,0.250307889135098,0.562476095103424
"3736","GB48340",32,18,65,48,10,59,23,2,32,47,21,56,0.440309312828074,2.28940857565983,0.25047385501787,0.562477011321906
"3737","GB51977",92,106,128,122,54,83,49,59,78,152,78,91,-0.297734479754543,3.75935929674667,0.250469884933486,0.562477011321906
"3738","GB46766",158,103,341,260,77,252,131,58,138,200,121,236,0.303271617074391,4.59576367277078,0.250673474779706,0.562624177681544
"3739","GB51422",184,169,229,162,66,76,73,89,78,172,136,147,-0.312615292865731,4.27110392684421,0.250626746358455,0.562624177681544
"3740","GB51213",72,82,101,84,55,47,53,46,45,91,57,55,-0.336355138696737,3.3370962239694,0.250925246644893,0.563038681776454
"3741","GB40381",34,22,34,33,18,16,13,23,28,37,30,25,-0.362328226059179,2.05607006164816,0.251000189413652,0.563056292317394
"3742","GB48600",251,244,685,385,133,483,190,87,353,373,272,445,0.305404427929544,5.47830393887129,0.251094306976346,0.563116895816541
"3743","GB54660",605,469,755,536,432,463,461,312,692,898,651,631,-0.297832528566521,6.42140049844969,0.251213677893608,0.5632340862632
"3744","GB43580",812,496,3247,1607,460,895,677,330,875,1176,592,1269,0.390533030943419,7.09675217693437,0.251497604462723,0.563575422372661
"3745","GB48127",255,217,233,228,145,218,144,96,218,286,182,235,-0.255221745006462,4.92077943359828,0.251567389443278,0.563575422372661
"3746","GB49401",48,52,67,64,38,47,53,36,63,62,44,76,-0.302497413725982,3.07716282102603,0.251559191292754,0.563575422372661
"3747","GB48451",679,652,673,690,450,446,393,336,431,909,544,536,-0.320764257650635,6.39000006388477,0.25177128336999,0.563881668011998
"3748","GB40718",1361,1129,3186,2195,873,2458,835,325,2370,2205,1779,2571,0.38486820313609,7.91360548589223,0.252365238008438,0.564019434692221
"3749","GB41206",122,86,159,108,65,87,73,54,114,181,114,128,-0.250295246126898,3.98047350942049,0.252304036816632,0.564019434692221
"3750","GB42662",129,85,252,140,54,135,52,20,131,162,117,181,0.313347719204323,4.04388615149086,0.252196651663226,0.564019434692221
"3751","GB44052",210,156,281,228,126,154,147,149,197,198,200,193,-0.275420214813036,4.83350650337674,0.252027952785747,0.564019434692221
